0.952,0.144636,0,0,0.000453231,-0.748
0.954,0.14548,0,0,0.00065365,-0.746
0.956,0.146327,0,0,0.000927267,-0.744
0.958,0.147177,0,0,0.0012948,-0.742
0.96,0.148031,0,0,0.00178087,-0.74
0.962,0.148888,0,0,0.0024142,-0.738
0.964,0.149748,0,0,0.00322772,-0.736
0.966,0.150611,0,0,0.00425853,-0.734
0.968,0.151478,0,0,0.0055477,-0.732
0.97,0.152348,0,0,0.00713992,-0.73
0.972,0.153222,0,0,0.00908302,-0.728
0.974,0.154099,0,0,0.0114273,-0.726
0.976,0.154979,0,0,0.0142246,-0.724
0.978,0.155862,0,0,0.0175277,-0.722
0.98,0.156748,0,0,0.021389,-0.72
0.982,0.157638,0,0,0.0258596,-0.718
0.984,0.158532,0,0,0.0309882,-0.716
0.986,0.159428,0,0,0.0368202,-0.714
0.988,0.160328,0,0,0.0433963,-0.712
0.99,0.161231,0,0,0.0507521,-0.71
0.992,0.162137,0,0,0.0589167,-0.708
0.994,0.163047,0,0,0.0679126,-0.706
0.996,0.16396,0,0,0.0777549,-0.704
0.998,0.164876,0,0,0.0884509,-0.702
1,0.165795,0,0,0.1,-0.7
1.002,0.166718,0,0,0.112394,-0.698
1.004,0.167644,0,0,0.125616,-0.696
1.006,0.168573,0,0,0.139642,-0.694
1.008,0.169506,0,0,0.154442,-0.692
1.01,0.170442,0,0,0.169978,-0.69
1.012,0.171381,0,0,0.186207,-0.688
1.014,0.172323,0,0,0.20308,-0.686
1.016,0.173268,0,0,0.220545,-0.684
1.018,0.174217,0,0,0.238544,-0.682
1.02,0.175169,0,0,0.257019,-0.68
1.022,0.176125,0,0,0.275907,-0.678
1.024,0.177083,0,0,0.295146,-0.676
1.026,0.178045,0,0,0.314673,-0.674
1.028,0.17901,0,0,0.334423,-0.672
1.03,0.179978,0,0,0.354335,-0.67
1.032,0.18095,0,0,0.374348,-0.668
1.034,0.181925,0,0,0.394402,-0.666
1.036,0.182903,0,0,0.41444,-0.664
1.038,0.183884,0,0,0.434408,-0.662
1.04,0.184868,0,0,0.454254,-0.66
1.042,0.185856,0,0,0.473931,-0.658
1.044,0.186846,0,0,0.493393,-0.656
1.046,0.18784,0,0,0.512599,-0.654
1.048,0.188837,0,0,0.531512,-0.652
1.05,0.189838,0,0,0.550097,-0.65
1.052,0.190841,0,0,0.568325,-0.648
1.054,0.191848,0,0,0.586167,-0.646
1.056,0.192858,0,0,0.603602,-0.644
1.058,0.193871,0,0,0.620608,-0.642
1.06,0.194887,0,0,0.637169,-0.64
1.062,0.195906,0,0,0.653271,-0.638
1.064,0.196929,0,0,0.668903,-0.636
1.066,0.197954,0,0,0.684057,-0.634
1.068,0.198983,0,0,0.698728,-0.632
1.07,0.200015,0,0,0.712911,-0.63
1.072,0.20105,0,0,0.726605,-0.628
1.074,0.202088,0,0,0.739812,-0.626
1.076,0.203129,0,0,0.752534,-0.624
1.078,0.204174,0,0,0.764775,-0.622
1.08,0.205221,0,0,0.77654,-0.62
1.082,0.206271,0,0,0.787838,-0.618
1.084,0.207325,0,0,0.798674,-0.616
1.086,0.208381,0,0,0.80906,-0.614
1.088,0.209441,0,0,0.819003,-0.612
1.09,0.210504,0,0,0.828515,-0.61
1.092,0.211569,0,0,0.837608,-0.608
1.094,0.212638,0,0,0.846292,-0.606
1.096,0.21371,0,0,0.854579,-0.604
1.098,0.214785,0,0,0.862482,-0.602
1.1,0.215863,0,0,0.870014,-0.6
1.102,0.216943,0,0,0.877186,-0.598
1.104,0.218027,0,0,0.884011,-0.596
1.106,0.219114,0,0,0.890502,-0.594
1.108,0.220204,0,0,0.896672,-0.592
1.11,0.221297,0,0,0.902533,-0.59
1.112,0.222392,0,0,0.908096,-0.588
1.114,0.223491,0,0,0.913375,-0.586
1.116,0.224592,0,0,0.918382,-0.584
1.118,0.225697,0,0,0.923127,-0.582
1.12,0.226804,0,0,0.927622,-0.58
1.122,0.227914,0,0,0.931878,-0.578
1.124,0.229028,0,0,0.935906,-0.576
1.126,0.230144,0,0,0.939717,-0.574
1.128,0.231263,0,0,0.94332,-0.572
1.13,0.232384,0,0,0.946725,-0.57
1.132,0.233509,0,0,0.949943,-0.568
1.134,0.234636,0,0,0.952981,-0.566
1.136,0.235767,0,0,0.955849,-0.564
1.138,0.2369,0,0,0.958555,-0.562
1.14,0.238036,0,0,0.961107,-0.56
1.142,0.239174,0,0,0.963514,-0.558
1.144,0.240316,0,0,0.965782,-0.556
1.146,0.24146,0,0,0.967919,-0.554
1.148,0.242607,0,0,0.969932,-0.552
1.15,0.243757,0,0,0.971826,-0.55
1.152,0.244909,0,0,0.97361,-0.548
1.154,0.246064,0,0,0.975288,-0.546
1.156,0.247222,0,0,0.976866,-0.544
1.158,0.248383,0,0,0.978349,-0.542
1.16,0.249546,0,0,0.979744,-0.54
1.162,0.250712,0,0,0.981054,-0.538
1.164,0.25188,0,0,0.982284,-0.536
1.166,0.253051,0,0,0.98344,-0.534
1.168,0.254225,0,0,0.984525,-0.532
1.17,0.255401,0,0,0.985542,-0.53
1.172,0.25658,0,0,0.986497,-0.528
1.174,0.257762,0,0,0.987393,-0.526
1.176,0.258946,0,0,0.988232,-0.524
1.178,0.260133,0,0,0.989019,-0.522
1.18,0.261322,0,0,0.989756,-0.52
1.182,0.262514,0,0,0.990447,-0.518
1.184,0.263708,0,0,0.991093,-0.516
1.186,0.264905,0,0,0.991699,-0.514
1.188,0.266104,0,0,0.992265,-0.512
