t_real	tv	d_tv	f_C_x	f_C_y	f_C_z	tau_C_x	tau_C_y	tau_C_z	Fa_0x	Fa_0y	Fa_0z	Fa_1x	Fa_1y	Fa_1z	Fa_2x	Fa_2y	Fa_2z	Fa_3x	Fa_3y	Fa_3z
6.906	0	1.89085e-10	-15.55	-2.59581	144.834	0.167406	-1.98725	1.2135	-3.20013	0.361312	53.4958	-4.50081	0.358948	62.6071	-3.07323	-1.5395	11.6705	-4.77586	-1.77657	17.0608
6.908	0	1.69806e-10	-15.7181	-2.63264	144.896	0.158898	-1.98468	1.1994	-3.2532	0.339925	53.5291	-4.53399	0.337625	62.6728	-3.12261	-1.5372	11.6384	-4.80833	-1.77299	17.0557
6.91	0	1.51741e-10	-15.843	-2.63264	145.103	0.149258	-1.97845	1.21171	-3.27612	0.351671	53.6504	-4.57265	0.348983	62.7708	-3.14472	-1.54753	11.6496	-4.84946	-1.78576	17.0324
6.912	0	1.35543e-10	-16.0016	-2.66607	145.169	0.139475	-1.98202	1.18968	-3.33211	0.324009	53.6951	-4.59847	0.321636	62.8375	-3.19697	-1.53815	11.6189	-4.87404	-1.77357	17.0172
6.914	0	1.20379e-10	-16.1535	-2.70159	145.215	0.130425	-1.97937	1.17256	-3.3829	0.300327	53.7157	-4.62584	0.298078	62.8821	-3.24434	-1.53319	11.5991	-4.90042	-1.7668	17.0182
6.916	0	1.06142e-10	-16.2838	-2.70159	145.419	0.119112	-1.97653	1.17492	-3.41331	0.30513	53.8044	-4.66136	0.301957	62.9506	-3.27247	-1.53662	11.6353	-4.93661	-1.77205	17.0287
6.918	0	9.24455e-11	-16.4264	-2.73377	145.469	0.111489	-1.96942	1.17029	-3.45378	0.291625	53.8586	-4.69257	0.289011	63.0182	-3.31107	-1.5398	11.5971	-4.96902	-1.77461	16.9954
6.92	0	7.89252e-11	-16.5597	-2.76447	145.516	0.100966	-1.97221	1.14444	-3.50573	0.26134	53.8857	-4.70985	0.259128	63.0542	-3.35944	-1.52681	11.5863	-4.98465	-1.75813	16.9901
6.922	0	6.65343e-11	-16.6829	-2.79366	145.56	0.0912704	-1.96818	1.12773	-3.54866	0.239779	53.898	-4.7305	0.237671	63.0735	-3.39943	-1.52079	11.5893	-5.00433	-1.75032	16.9995
6.924	0	5.51959e-11	-16.8203	-2.79366	145.759	0.0815784	-1.96152	1.14196	-3.57329	0.253368	54.0205	-4.7735	0.250762	63.1728	-3.42327	-1.53266	11.5955	-5.05021	-1.76513	16.9706
6.926	0	4.4931e-11	-16.9346	-2.82131	145.799	0.0705681	-1.96437	1.11398	-3.62162	0.221965	54.0397	-4.785	0.219853	63.1916	-3.46836	-1.51731	11.5972	-5.05958	-1.74582	16.9702
6.928	0	3.63602e-11	-17.0382	-2.84745	145.835	0.0604345	-1.95984	1.09643	-3.66218	0.189619	54.3157	-4.79066	0.19393	63.6625	-3.51343	-1.50608	11.1753	-5.07196	-1.72491	16.6813
6.93	0	2.87097e-11	-17.1808	-2.84745	146.03	0.050696	-1.95307	1.11128	-3.68781	0.20321	54.4505	-4.83483	0.207309	63.781	-3.53864	-1.51832	11.1596	-5.1195	-1.73964	16.6392
6.932	0	2.19161e-11	-17.2757	-2.8721	146.062	0.0391622	-1.95554	1.08157	-3.73245	0.171148	54.4609	-4.84058	0.175627	63.7813	-3.58005	-1.50091	11.1751	-5.1226	-1.71797	16.6448
6.934	0	1.60778e-11	-17.3637	-2.89411	146.099	0.028611	-1.95037	1.06479	-3.76629	0.151458	54.4621	-4.85267	0.155957	63.7698	-3.61141	-1.49317	11.2042	-5.13335	-1.70835	16.6633
6.936	0	1.0978e-11	-17.4468	-2.91371	146.143	0.017758	-1.94545	1.04798	-3.79877	0.132461	54.465	-4.86358	0.136964	63.7546	-3.64149	-1.48493	11.2397	-5.14292	-1.6982	16.6834
6.938	0	6.57497e-12	-17.592	-2.91482	146.324	0.00796075	-1.93874	1.06218	-3.82541	0.14571	54.5847	-4.90846	0.149763	63.8521	-3.66731	-1.49706	11.239	-5.19083	-1.71324	16.6483
6.94	0	2.84445e-12	-17.6589	-2.93531	146.346	-0.00427105	-1.94064	1.02976	-3.86458	0.112287	54.5823	-4.90561	0.116824	63.8253	-3.70359	-1.47654	11.2751	-5.1851	-1.68788	16.6629
6.942	0	0	-17.7156	-2.95439	146.364	-0.0154751	-1.93473	1.00962	-3.89262	0.0903914	54.5633	-4.908	0.0950257	63.7803	-3.72939	-1.46551	11.3264	-5.18557	-1.6743	16.6941
6.944	0	0	-17.8699	-2.95439	146.55	-0.0253037	-1.9276	1.02632	-3.91977	0.106336	54.6879	-4.95677	0.110396	63.8819	-3.7557	-1.47945	11.3243	-5.23766	-1.69167	16.6562
6.946	0	0	-17.9237	-2.97115	146.573	-0.0377859	-1.92907	0.994093	-3.95531	0.0740693	54.6839	-4.95084	0.0786553	63.8461	-3.78866	-1.4583	11.3699	-5.22887	-1.66558	16.6736
6.948	0	0	-17.9678	-2.98667	146.594	-0.0492203	-1.92296	0.974576	-3.97958	0.0536675	54.664	-4.95054	0.0583691	63.7936	-3.81099	-1.44699	11.4292	-5.22669	-1.65171	16.707
6.95	0	0	-18.0095	-3.00019	146.62	-0.0608545	-1.91678	0.955843	-4.00348	0.0271418	54.7445	-4.94315	0.036527	63.994	-3.83893	-1.43373	11.2477	-5.22397	-1.63013	16.6343
6.952	0	0	-18.1631	-3.00096	146.792	-0.0708094	-1.90983	0.971496	-4.03116	0.0418632	54.8644	-4.99101	0.0507631	64.091	-3.86579	-1.447	11.2428	-5.27512	-1.64658	16.5938
6.954	0	0	-18.1818	-3.01473	146.796	-0.083959	-1.91063	0.935188	-4.06056	0.00673066	54.839	-4.97404	0.0161536	64.0205	-3.89274	-1.42185	11.3116	-5.25443	-1.61576	16.6251
6.956	0	0	-18.1897	-3.02716	146.798	-0.0959915	-1.90331	0.913112	-4.07735	-0.015161	54.7963	-4.96336	-0.00563123	63.9316	-3.90785	-1.40774	11.3958	-5.24117	-1.59863	16.6738
6.958	0	0	-18.3552	-3.02716	146.974	-0.105959	-1.89608	0.931382	-4.10619	0.00226816	54.9222	-5.01588	0.0111896	64.0345	-3.93583	-1.423	11.388	-5.29731	-1.61761	16.6294
6.96	0	0	-18.354	-3.03827	146.971	-0.11952	-1.89636	0.893329	-4.13162	-0.033795	54.8873	-4.99291	-0.0242526	63.9455	-3.95909	-1.39586	11.4707	-5.27037	-1.58436	16.6676
6.962	0	0	-18.3519	-3.04759	146.975	-0.131792	-1.88848	0.872484	-4.14492	-0.0538092	54.8444	-4.9805	-0.0441496	63.8495	-3.97099	-1.38203	11.5631	-5.25551	-1.5676	16.7181
6.964	0	-0	-18.522	-3.04759	147.147	-0.141888	-1.8816	0.890638	-4.17497	-0.0364533	54.9711	-5.03424	-0.0274297	63.9528	-4.00009	-1.3972	11.5527	-5.31269	-1.5865	16.6705
6.966	0	-0	-18.512	-3.05574	147.147	-0.155686	-1.88147	0.853031	-4.19773	-0.0714223	54.9366	-5.00947	-0.061723	63.8578	-4.02095	-1.36974	11.6426	-5.28387	-1.55285	16.7098
6.968	0	-0	-18.4816	-3.06308	147.134	-0.168352	-1.87339	0.828212	-4.20641	-0.0945163	54.8746	-4.98778	-0.0845778	63.7348	-4.02845	-1.3523	11.7522	-5.25893	-1.53168	16.7729
6.97	0	-0	-18.6561	-3.06308	147.302	-0.178442	-1.86601	0.84793	-4.23652	-0.0756863	55.0008	-5.04365	-0.0664687	63.8375	-4.05758	-1.36873	11.7402	-5.31838	-1.55219	16.7235
6.972	0	-0	-18.6047	-3.06949	147.276	-0.19262	-1.86522	0.804222	-4.25288	-0.121604	54.9094	-4.9991	-0.107359	63.8257	-4.07779	-1.33481	11.7292	-5.2749	-1.50572	16.8112
6.974	0	-0	-18.5535	-3.07441	147.256	-0.205354	-1.85567	0.780515	-4.2555	-0.143024	54.835	-4.97309	-0.128661	63.6836	-4.07945	-1.31766	11.8533	-5.24542	-1.48506	16.8843
6.976	0	-0	-18.7324	-3.07441	147.419	-0.215523	-1.84833	0.800843	-4.28624	-0.12368	54.9617	-5.03036	-0.109977	63.7869	-4.1093	-1.33462	11.8385	-5.30649	-1.50613	16.8318
6.978	0	-0	-18.6848	-3.07802	147.405	-0.229718	-1.84717	0.760374	-4.30132	-0.160021	54.9069	-4.99466	-0.145651	63.6595	-4.12278	-1.30381	11.952	-5.26604	-1.46855	16.8865
6.98	0	-0	-18.6277	-3.08062	147.388	-0.242727	-1.83805	0.736421	-4.30255	-0.181146	54.8352	-4.96697	-0.166587	63.5154	-4.12323	-1.28592	12.0795	-5.23494	-1.44696	16.9584
6.982	0	-0	-18.8108	-3.08062	147.546	-0.255168	-1.83383	0.737639	-4.34756	-0.179088	54.97	-5.01338	-0.164621	63.619	-4.16653	-1.2877	12.0627	-5.28338	-1.4492	16.8948
6.984	0	-0	-18.7456	-3.0822	147.526	-0.266266	-1.82217	0.731364	-4.33454	-0.183888	54.887	-4.99487	-0.169787	63.4675	-4.15352	-1.28371	12.1947	-5.26266	-1.44481	16.9767
6.986	0	-0	-18.656	-3.08277	147.493	-0.280919	-1.81966	0.687103	-4.34146	-0.222962	54.806	-4.9465	-0.208011	63.3012	-4.15931	-1.24921	12.3354	-5.20873	-1.40259	17.0505
6.988	0	-0	-18.5556	-3.08222	147.458	-0.294367	-1.80911	0.660286	-4.33359	-0.245935	54.7071	-4.90643	-0.230671	63.1174	-4.15114	-1.22833	12.4908	-5.16445	-1.37728	17.1426
6.99	0	-0	-18.7442	-3.08222	147.609	-0.304719	-1.80171	0.682309	-4.36564	-0.224908	54.8339	-4.96732	-0.210447	63.2201	-4.18216	-1.2467	12.4712	-5.22907	-1.40016	17.0841
6.992	0	-0	-18.6507	-3.08064	147.58	-0.319174	-1.79919	0.638017	-4.37144	-0.263439	54.7532	-4.91794	-0.248037	63.0554	-4.18705	-1.21179	12.612	-5.17429	-1.35737	17.1594
6.994	0	-0	-18.5482	-3.0781	147.548	-0.332038	-1.78848	0.612299	-4.36144	-0.288306	54.4659	-4.87419	-0.269218	62.8089	-4.18126	-1.19152	12.8184	-5.13136	-1.32906	17.4552
6.996	0	-0	-18.7408	-3.0781	147.695	-0.342553	-1.78165	0.633824	-4.39489	-0.267779	54.5937	-4.93563	-0.249366	62.9124	-4.21359	-1.20956	12.7957	-5.19666	-1.3514	17.393
6.998	0	-0	-18.6133	-3.07445	147.649	-0.356741	-1.77813	0.585835	-4.39461	-0.308856	54.4864	-4.87585	-0.289595	62.7201	-4.21227	-1.17128	12.954	-5.13057	-1.30473	17.4888
7	0	-0	-18.4933	-3.07011	147.612	-0.369404	-1.76641	0.560697	-4.38041	-0.329057	54.3737	-4.83213	-0.309554	62.5279	-4.19811	-1.15112	13.1155	-5.08267	-1.28039	17.5945
7.002	0	-0	-18.3642	-3.06491	147.572	-0.382281	-1.75492	0.532962	-4.36558	-0.351326	54.2533	-4.7846	-0.331498	62.3249	-4.18336	-1.12875	13.2861	-5.03068	-1.25333	17.7076
7.004	0	-0	-18.5434	-3.0646	147.701	-0.39286	-1.7475	0.554916	-4.39531	-0.330335	54.3703	-4.84297	-0.311252	62.4154	-4.21222	-1.147	13.2672	-5.09289	-1.27601	17.6485
7.006	0	-0	-18.3868	-3.05814	147.648	-0.407082	-1.7428	0.504973	-4.38876	-0.372589	54.2461	-4.77458	-0.352463	62.2009	-4.20526	-1.10653	13.442	-5.01816	-1.22655	17.7587
7.008	0	-0	-18.2393	-3.05113	147.602	-0.420008	-1.73021	0.477596	-4.36901	-0.394201	54.1144	-4.72266	-0.373699	61.9823	-4.18575	-1.08394	13.6242	-4.96191	-1.19929	17.8811
7.01	0	-0	-18.4209	-3.05072	147.726	-0.430686	-1.72286	0.500207	-4.39898	-0.372546	54.2307	-4.78199	-0.352834	62.0717	-4.21464	-1.10267	13.6039	-5.02529	-1.22267	17.8199
7.012	0	-0	-18.2445	-3.04235	147.667	-0.44502	-1.71737	0.448661	-4.38853	-0.415889	54.0954	-4.70756	-0.394977	61.8411	-4.20394	-1.06046	13.7908	-4.94451	-1.17103	17.9393
7.014	0	-0	-18.448	-3.04235	147.797	-0.457858	-1.71194	0.449496	-4.43897	-0.414018	54.2283	-4.75861	-0.393191	61.9409	-4.25231	-1.06205	13.7646	-4.99815	-1.17308	17.8636
7.016	0	-0	-18.2628	-3.03298	147.734	-0.468616	-1.69718	0.442706	-4.39544	-0.416366	54.0677	-4.71023	-0.395793	61.6985	-4.21022	-1.05528	13.9597	-4.94688	-1.16554	18.0084
7.018	0	-0	-18.0679	-3.02266	147.67	-0.482328	-1.69031	0.391245	-4.38027	-0.462403	53.6183	-4.62801	-0.438383	61.1593	-4.19813	-1.01192	14.4222	-4.86151	-1.10996	18.4698
7.02	0	-0	-17.8854	-3.01207	147.613	-0.49454	-1.67613	0.364326	-4.35119	-0.482599	53.4643	-4.56773	-0.458221	60.9216	-4.16973	-0.988927	14.6165	-4.79675	-1.08232	18.6109
7.022	0	-0	-18.0934	-3.01207	147.737	-0.505496	-1.67001	0.388383	-4.3868	-0.459693	53.5924	-4.63442	-0.436073	61.0238	-4.20413	-1.00902	14.5841	-4.86803	-1.10728	18.5365
7.024	0	-0	-17.9034	-3.00069	147.677	-0.518937	-1.66303	0.337637	-4.37218	-0.50132	53.4453	-4.55733	-0.47662	60.7891	-4.18941	-0.966865	14.7743	-4.78445	-1.05589	18.6685
7.026	0	-0	-17.6817	-2.98784	147.606	-0.531234	-1.64814	0.306126	-4.33622	-0.525161	53.2656	-4.48454	-0.499925	60.5205	-4.15447	-0.939683	14.9899	-4.70645	-1.02307	18.83
7.028	0	-0	-17.8929	-2.98784	147.724	-0.542238	-1.64185	0.331957	-4.37143	-0.500592	53.393	-4.55318	-0.476204	60.6219	-4.18845	-0.961201	14.9557	-4.7798	-1.04984	18.7534
7.03	0	-0	-17.6624	-2.97412	147.649	-0.555727	-1.63349	0.277112	-4.34925	-0.545445	53.219	-4.46352	-0.519777	60.3541	-4.16659	-0.91522	15.1693	-4.68299	-0.993678	18.9071
7.032	0	-0	-17.446	-2.96031	147.583	-0.567947	-1.61799	0.249269	-4.31211	-0.565875	53.0449	-4.39426	-0.539721	60.0912	-4.13067	-0.890645	15.3821	-4.60901	-0.964069	19.0653
7.034	0	-0	-17.6603	-2.96031	147.696	-0.579126	-1.61228	0.274409	-4.3485	-0.541911	53.1727	-4.4633	-0.516638	60.1924	-4.16574	-0.911571	15.3454	-4.68271	-0.99019	18.9853
7.036	0	-0	-17.4365	-2.94571	147.627	-0.592393	-1.6035	0.221375	-4.32668	-0.585002	53.0042	-4.37635	-0.558422	59.9324	-4.14447	-0.866826	15.5542	-4.589	-0.935458	19.1358
7.038	0	-0	-17.1801	-2.92962	147.547	-0.604505	-1.58694	0.189001	-4.28329	-0.6115	52.4225	-4.29209	-0.583392	59.1295	-4.10404	-0.836696	16.2593	-4.50065	-0.89803	19.7354
7.04	0	-0	-17.3972	-2.92962	147.653	-0.615743	-1.58118	0.215964	-4.31919	-0.586134	52.5242	-4.36268	-0.558855	59.1875	-4.13897	-0.858995	16.2552	-4.57632	-0.925634	19.6865
7.042	0	-0	-17.1331	-2.9129	147.571	-0.629014	-1.5707	0.159238	-4.28965	-0.631943	52.328	-4.26362	-0.603448	58.8936	-4.1102	-0.810707	16.4889	-4.46962	-0.866798	19.8601
7.044	0	-0	-16.8603	-2.89553	147.487	-0.64121	-1.55308	0.128073	-4.24039	-0.654531	52.117	-4.17842	-0.625495	58.5857	-4.06273	-0.782592	16.7349	-4.37875	-0.832916	20.0494
7.046	0	-0	-17.0801	-2.89553	147.588	-0.652579	-1.54769	0.155434	-4.27666	-0.628624	52.2444	-4.25013	-0.600462	58.6857	-4.09788	-0.805305	16.6938	-4.45546	-0.861144	19.9641
7.048	0	-0	-16.7994	-2.87752	147.502	-0.665932	-1.53617	0.0979508	-4.2435	-0.674996	52.0394	-4.14642	-0.645506	58.3788	-4.06563	-0.756027	16.9379	-4.34383	-0.800994	20.1456
7.05	0	-0	-16.5097	-2.85885	147.415	-0.678261	-1.51784	0.0664381	-4.19023	-0.697746	51.8198	-4.05671	-0.667644	58.0581	-4.01441	-0.727231	17.194	-4.24831	-0.766226	20.3426
7.052	0	-0	-16.7321	-2.85885	147.51	-0.68976	-1.51275	0.0942782	-4.22683	-0.671358	51.947	-4.12939	-0.642179	58.1574	-4.04984	-0.750332	17.1508	-4.32603	-0.794978	20.2545
7.054	0	-0	-16.4344	-2.8395	147.42	-0.703113	-1.5002	0.0358479	-4.19004	-0.718424	51.7325	-4.02079	-0.687804	57.8377	-4.01424	-0.699927	17.4051	-4.20936	-0.733348	20.4446
7.056	0	-0	-16.1295	-2.8197	147.33	-0.715387	-1.48101	0.00423479	-4.13307	-0.741115	51.5038	-3.92726	-0.709823	57.5067	-3.95941	-0.670727	17.6694	-4.10979	-0.698037	20.6501
7.058	0	-0	-15.8744	-2.80167	147.259	-0.727705	-1.46297	-0.022491	-4.08541	-0.759885	51.3099	-3.84882	-0.728026	57.2169	-3.91372	-0.64582	17.9047	-4.02645	-0.667942	20.8273
7.06	0	-0	-16.0716	-2.8006	147.337	-0.739402	-1.45808	0.00282008	-4.11737	-0.735618	50.9798	-3.91354	-0.704745	56.6793	-3.94483	-0.666429	18.4427	-4.09586	-0.69381	21.2349
7.062	0	-0	-15.7535	-2.78008	147.244	-0.752683	-1.44387	-0.0561047	-4.07585	-0.782914	50.753	-3.7996	-0.750689	56.3439	-3.90459	-0.615201	18.7102	-3.97345	-0.631278	21.4373
7.064	0	-0	-15.428	-2.75918	147.152	-0.765087	-1.42376	-0.08762	-4.01364	-0.805375	50.5141	-3.70091	-0.772523	55.9972	-3.84484	-0.585667	18.9879	-3.86858	-0.595612	21.6528
7.066	0	-0	-15.6558	-2.75918	147.233	-0.776921	-1.41965	-0.0589836	-4.05105	-0.778309	50.6412	-3.77535	-0.746363	56.0952	-3.8812	-0.609403	18.9393	-3.94823	-0.625102	21.5576
7.068	0	-0	-15.3234	-2.73787	147.139	-0.790217	-1.40444	-0.118421	-4.00628	-0.82605	50.407	-3.65741	-0.792665	55.7493	-3.83804	-0.557511	19.2156	-3.82171	-0.561644	21.767
7.07	0	-0	-14.9833	-2.71614	147.044	-0.802702	-1.38368	-0.150167	-3.94056	-0.848674	50.1608	-3.55484	-0.814608	55.3923	-3.77508	-0.527515	19.5018	-3.71283	-0.525348	21.9893
7.072	0	-0	-15.2132	-2.71614	147.119	-0.814678	-1.3799	-0.121156	-3.97825	-0.821231	50.2875	-3.63005	-0.788111	55.4895	-3.81167	-0.551553	19.4511	-3.79327	-0.555249	21.8913
7.074	0	-0	-14.8661	-2.694	147.023	-0.827927	-1.36367	-0.181338	-3.93028	-0.869606	50.045	-3.50788	-0.834958	55.1328	-3.76553	-0.498795	19.7362	-3.66239	-0.490642	22.1087
7.076	0	-0	-14.5439	-2.67283	146.935	-0.840276	-1.34307	-0.209917	-3.867	-0.889582	49.8108	-3.4116	-0.854301	54.7922	-3.70498	-0.471426	20.0107	-3.56031	-0.457524	22.3215
7.078	0	-0	-14.2167	-2.65154	146.848	-0.852635	-1.32224	-0.241417	-3.80448	-0.912237	49.574	-3.31222	-0.876216	54.4492	-3.64517	-0.441674	20.2873	-3.45486	-0.421417	22.5374
7.08	0	-0	-14.4179	-2.65036	146.906	-0.864766	-1.31827	-0.213611	-3.83572	-0.885572	49.6801	-3.37959	-0.850475	54.5213	-3.67552	-0.464456	20.2517	-3.5271	-0.449854	22.4531
7.082	0	-0	-14.0543	-2.62774	146.809	-0.87762	-1.3004	-0.274011	-3.78223	-0.93104	48.8117	-3.25541	-0.895633	53.3179	-3.6233	-0.413039	21.3251	-3.39337	-0.388027	23.3541
7.084	0	-0	-14.2879	-2.62774	146.872	-0.889885	-1.29745	-0.244489	-3.82055	-0.903243	48.938	-3.33164	-0.868681	53.4135	-3.66055	-0.437467	21.27	-3.47512	-0.418348	23.2501
7.086	0	-0	-13.9188	-2.60496	146.772	-0.902656	-1.27908	-0.305023	-3.76737	-0.951809	48.6798	-3.20381	-0.915823	53.0429	-3.60932	-0.384168	21.5664	-3.33826	-0.353164	23.4834
7.088	0	-0	-13.4142	-2.57715	146.641	-0.914711	-1.25208	-0.349416	-3.66869	-0.984716	48.3288	-3.05278	-0.94772	52.5642	-3.51467	-0.34234	21.9465	-3.17804	-0.302375	23.8013
7.09	0	-0	-13.6493	-2.57715	146.698	-0.927029	-1.24879	-0.313518	-3.70303	-0.951102	48.4535	-3.1334	-0.91515	52.658	-3.5482	-0.371857	21.8902	-3.2647	-0.339041	23.6959
7.092	0	-0	-13.1684	-2.55027	146.573	-0.939543	-1.22599	-0.38417	-3.6284	-1.00808	48.1242	-2.97166	-0.97038	52.2032	-3.47647	-0.30934	22.252	-3.09185	-0.262473	23.994
7.094	0	-0	-12.7779	-2.52681	146.474	-0.951492	-1.20193	-0.411197	-3.54689	-1.02636	47.8475	-2.85936	-0.988069	51.8149	-3.39851	-0.282418	22.5644	-2.97313	-0.229963	24.2474
7.096	0	-0	-13.0145	-2.52681	146.525	-0.964072	-1.19979	-0.381098	-3.58557	-0.997968	47.9728	-2.93674	-0.960588	51.9087	-3.43611	-0.307323	22.5052	-3.05604	-0.26093	24.138
7.098	0	-0	-12.6521	-2.50438	146.432	-0.976134	-1.18028	-0.439307	-3.53256	-1.04469	47.7175	-2.81185	-1.00584	51.5494	-3.38524	-0.255921	22.7938	-2.92249	-0.197926	24.3712
7.1	0	-0	-12.2527	-2.48064	146.332	-0.987245	-1.15609	-0.472283	-3.4528	-1.06822	47.4304	-2.69368	-1.02861	51.1625	-3.30892	-0.224278	23.1039	-2.79731	-0.159529	24.6353
7.102	0	-0	-12.4905	-2.48064	146.376	-0.999972	-1.15444	-0.441966	-3.49164	-1.0396	47.5553	-2.77153	-1.00092	51.2555	-3.34666	-0.249365	23.0425	-2.8807	-0.190747	24.5231
7.104	0	-0	-12.1212	-2.45815	146.283	-1.01122	-1.13376	-0.499988	-3.43668	-1.08612	47.2905	-2.64512	-1.046	50.8965	-3.29394	-0.198125	23.33	-2.74548	-0.127903	24.766
7.106	0	-0	-11.7139	-2.43442	146.183	-1.02191	-1.10899	-0.532467	-3.35236	-1.10488	46.294	-2.52901	-1.06537	49.4903	-3.21177	-0.169366	24.5818	-2.62079	-0.0948078	25.8168
7.108	0	-0	-11.9528	-2.43442	146.221	-1.03479	-1.10787	-0.502147	-3.39149	-1.07638	46.419	-2.60707	-1.03778	49.5824	-3.24988	-0.194393	24.5182	-2.70439	-0.12587	25.7013
7.11	0	-0	-11.5413	-2.4107	146.12	-1.0456	-1.08488	-0.563165	-3.32793	-1.12527	46.1247	-2.46857	-1.08528	49.1935	-3.18871	-0.140372	24.8292	-2.55612	-0.0597761	25.9721
7.112	0	-0	-11.7809	-2.4107	146.153	-1.05855	-1.08368	-0.532821	-3.36721	-1.09674	46.2488	-2.54674	-1.05763	49.2845	-3.22697	-0.165434	24.7647	-2.63993	-0.0908912	25.8554
7.114	0	-0	-11.3648	-2.38696	146.051	-1.06924	-1.06017	-0.58905	-3.29928	-1.14136	45.9513	-2.41002	-1.10095	48.8928	-3.16166	-0.115185	25.0776	-2.49388	-0.0294644	26.1292
7.116	0	-0	-10.9787	-2.36444	145.956	-1.07986	-1.03595	-0.621286	-3.22256	-1.1646	45.6712	-2.29557	-1.12351	48.5222	-3.08812	-0.0843047	25.3748	-2.37247	0.00796655	26.3878
7.118	0	-0	-11.2191	-2.36444	145.983	-1.09306	-1.02906	-0.621706	-3.28195	-1.16246	45.6867	-2.35568	-1.12138	48.5072	-3.14554	-0.0862697	25.4035	-2.43588	0.0056663	26.386
7.12	0	-0	-10.794	-2.34065	145.88	-1.10327	-1.00974	-0.624402	-3.17631	-1.16013	45.4888	-2.24919	-1.11923	48.2151	-3.04434	-0.0771485	25.6255	-2.32417	0.0158703	26.551
7.122	0	-0	-10.3666	-2.31694	145.779	-1.11298	-0.9843	-0.683651	-3.10764	-1.20758	45.1788	-2.10774	-1.16529	47.8215	-2.97828	-0.0244415	25.94	-2.17297	0.0803721	26.8385
7.124	0	-0	-10.6076	-2.31694	145.8	-1.12623	-0.984448	-0.653027	-3.14707	-1.17873	45.3021	-2.1865	-1.13736	47.911	-3.01666	-0.0497565	25.8708	-2.25738	0.0489134	26.7161
7.126	0	-0	-10.178	-2.2934	145.698	-1.13559	-0.958487	-0.713545	-3.07874	-1.22739	44.9887	-2.0437	-1.1846	47.5183	-2.95089	0.0039397	26.1839	-2.10466	0.114651	27.0069
7.128	0	-0	-9.71017	-2.26883	145.591	-1.14454	-0.929927	-0.746054	-2.97916	-1.24656	43.9652	-1.91225	-1.20443	45.999	-2.85433	0.0333675	27.5446	-1.96443	0.148785	28.0821
7.13	0	-0	-9.31052	-2.2469	145.498	-1.15382	-0.903603	-0.772002	-2.89433	-1.26382	43.557	-1.79904	-1.22107	45.4344	-2.77288	0.0585831	28.0229	-1.84427	0.179401	28.4833
7.132	0	-0	-9.51639	-2.24569	145.504	-1.16707	-0.90359	-0.743147	-2.92617	-1.23646	43.6576	-1.86794	-1.19455	45.4979	-2.80399	0.0351081	27.9706	-1.9183	0.150208	28.3781
7.134	0	-0	-9.07798	-2.22272	145.404	-1.17593	-0.875931	-0.802722	-2.85501	-1.28435	43.3364	-1.72372	-1.24117	45.1029	-2.73534	0.0879731	28.2865	-1.76391	0.214827	28.6784
7.136	0	-0	-8.63615	-2.1999	145.305	-1.18486	-0.847977	-0.83145	-2.76197	-1.30445	43.0138	-1.59784	-1.2608	44.7064	-2.64592	0.116339	28.6042	-1.63042	0.249014	28.9807
7.138	0	-0	-8.87797	-2.1999	145.311	-1.19809	-0.841527	-0.828397	-2.8201	-1.29934	43.0617	-1.65986	-1.25701	44.735	-2.70218	0.112338	28.5887	-1.69582	0.244121	28.9261
7.14	0	-0	-8.46938	-2.17839	145.217	-1.20754	-0.823024	-0.829702	-2.71725	-1.29629	42.8351	-1.55886	-1.25305	44.4219	-2.60341	0.119274	28.8273	-1.58987	0.251672	29.1327
7.142	0	-0	-8.02466	-2.15594	145.119	-1.21555	-0.793551	-0.886984	-2.6431	-1.34234	42.5054	-1.4145	-1.298	44.0276	-2.53179	0.170358	29.1429	-1.43527	0.314045	29.4432
7.144	0	-0	-7.58006	-2.13386	145.023	-1.2235	-0.764637	-0.91441	-2.54863	-1.36152	42.1758	-1.28876	-1.31686	43.6378	-2.44088	0.197659	29.4552	-1.30179	0.346863	29.7544
7.146	0	-0	-7.82195	-2.13386	145.021	-1.23731	-0.767165	-0.884251	-2.58865	-1.33315	42.2977	-1.3674	-1.2894	43.724	-2.47984	0.172755	29.3779	-1.38606	0.315945	29.6212
7.148	0	-0	-7.37717	-2.11216	144.924	-1.24473	-0.73654	-0.941844	-2.51486	-1.37976	41.965	-1.22279	-1.33496	43.334	-2.40847	0.224034	29.69	-1.23106	0.378531	29.9355
7.15	0	-0	-6.93196	-2.09085	144.83	-1.25243	-0.707267	-0.968316	-2.41977	-1.39839	41.6348	-1.09741	-1.35336	42.9475	-2.31687	0.250554	29.9996	-1.09791	0.410347	30.2479
7.152	0	-0	-7.17371	-2.09085	144.821	-1.26637	-0.710443	-0.938545	-2.45652	-1.36646	41.0557	-1.17869	-1.32273	41.7823	-2.35301	0.222458	31.0929	-1.18549	0.375879	30.8902
7.154	0	-0	-6.76392	-2.07101	144.73	-1.2739	-0.680459	-0.992125	-2.3888	-1.40971	40.7442	-1.04529	-1.36511	41.4185	-2.28742	0.269973	31.3833	-1.0424	0.433841	31.1842
