t_real	tv	d_tv	W_0x	W_0y	W_0z	W_1x	W_1y	W_1z	W_2x	W_2y	W_2z	W_3x	W_3y	W_3z
6.27	3.4512	0.400892	89.6677	89.6677	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.272	3.452	0.400892	89.6697	89.6697	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.274	3.45281	0.400892	89.6717	89.6717	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.276	3.45361	0.400892	89.6737	89.6737	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.278	3.45441	0.400892	89.6757	89.6757	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.28	3.45521	0.400892	89.6777	89.6777	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.282	3.45601	0.400892	89.6797	89.6797	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.284	3.45681	0.400892	89.6817	89.6817	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.286	3.45762	0.400892	89.6837	89.6837	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.288	3.45842	0.400892	89.6857	89.6857	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.29	3.45922	0.400892	89.6877	89.6877	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.292	3.46002	0.400892	89.6897	89.6897	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.294	3.46082	0.400892	89.6917	89.6917	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.296	3.46163	0.400892	89.6937	89.6937	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.298	3.46243	0.400892	89.6957	89.6957	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.3	3.46323	0.400892	89.6977	89.6977	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.302	3.46403	0.400892	89.6997	89.6997	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.304	3.46483	0.400892	89.7017	89.7017	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.306	3.46563	0.400892	89.7037	89.7037	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.308	3.46644	0.400892	89.7057	89.7057	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.31	3.46724	0.400892	89.7077	89.7077	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.312	3.46804	0.400892	89.7097	89.7097	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.314	3.46884	0.400892	89.7117	89.7117	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.316	3.46964	0.400892	89.7137	89.7137	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.318	3.47044	0.400892	89.7157	89.7157	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.32	3.47125	0.400892	89.7177	89.7177	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.322	3.47205	0.400892	89.7197	89.7197	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.324	3.47285	0.400892	89.7217	89.7217	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.326	3.47365	0.400892	89.7237	89.7237	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.328	3.47445	0.400892	89.7257	89.7257	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.33	3.47526	0.400892	89.7277	89.7277	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.332	3.47606	0.400892	89.7297	89.7297	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.334	3.47686	0.400892	89.7317	89.7317	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.336	3.47766	0.400892	89.7337	89.7337	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.338	3.47846	0.400892	89.7357	89.7357	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.34	3.47926	0.400892	89.7377	89.7377	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.342	3.48007	0.400892	89.7397	89.7397	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.344	3.48087	0.400892	89.7417	89.7417	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.346	3.48167	0.400892	89.7437	89.7437	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.348	3.48247	0.400892	89.7457	89.7457	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.35	3.48327	0.400892	89.7477	89.7477	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.352	3.48407	0.400892	89.7497	89.7497	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.354	3.48488	0.400892	89.7517	89.7517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.356	3.48568	0.400892	89.7537	89.7537	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.358	3.48648	0.400892	89.7557	89.7557	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.36	3.48728	0.400892	89.7577	89.7577	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.362	3.48808	0.400892	89.7597	89.7597	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.364	3.48889	0.400892	89.7617	89.7617	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.366	3.48969	0.400892	89.7637	89.7637	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.368	3.49049	0.400892	89.7657	89.7657	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.37	3.49129	0.400892	89.7677	89.7677	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.372	3.49209	0.400892	89.7697	89.7697	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.374	3.49289	0.400892	89.7717	89.7717	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.376	3.4937	0.400892	89.7737	89.7737	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.378	3.4945	0.400892	89.7757	89.7757	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.38	3.4953	0.400892	89.7777	89.7777	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.382	3.4961	0.400892	89.7797	89.7797	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.384	3.4969	0.400892	89.7817	89.7817	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.386	3.49771	0.400892	89.7837	89.7837	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.388	3.49851	0.400892	89.7857	89.7857	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.39	3.49931	0.400892	89.7877	89.7877	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.392	3.50011	0.400892	89.7897	89.7897	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.394	3.50091	0.400892	89.7917	89.7917	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.396	3.50171	0.400892	89.7937	89.7937	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.398	3.50252	0.400892	89.7957	89.7957	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.4	3.50332	0.400892	89.7977	89.7977	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.402	3.50412	0.400892	89.7997	89.7997	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.404	3.50492	0.400892	89.8017	89.8017	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.406	3.50572	0.400892	89.8037	89.8037	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.408	3.50652	0.400892	89.8057	89.8057	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.41	3.50733	0.400892	89.8077	89.8077	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.412	3.50813	0.400892	89.8097	89.8097	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.414	3.50893	0.400892	89.8117	89.8117	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.416	3.50973	0.400892	89.8137	89.8137	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.418	3.51053	0.400892	89.8157	89.8157	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.42	3.51134	0.400892	89.8177	89.8177	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.422	3.51214	0.400892	89.8197	89.8197	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.424	3.51294	0.400892	89.8217	89.8217	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.426	3.51374	0.400892	89.8237	89.8237	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.428	3.51454	0.400892	89.8257	89.8257	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.43	3.51534	0.400892	89.8277	89.8277	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.432	3.51615	0.400892	89.8297	89.8297	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.434	3.51695	0.400892	89.8317	89.8317	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.436	3.51775	0.400892	89.8337	89.8337	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.438	3.51855	0.400892	89.8357	89.8357	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.44	3.51935	0.400892	89.8377	89.8377	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.442	3.52016	0.400892	89.8397	89.8397	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.444	3.52096	0.400892	89.8417	89.8417	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.446	3.52176	0.400892	89.8437	89.8437	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.448	3.52256	0.400892	89.8457	89.8457	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.45	3.52336	0.400892	89.8477	89.8477	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.452	3.52416	0.400892	89.8497	89.8497	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.454	3.52497	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.456	3.52577	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.458	3.52657	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.46	3.52737	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.462	3.52817	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.464	3.52897	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.466	3.52978	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.468	3.53058	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.47	3.53138	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.472	3.53218	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.474	3.53298	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.476	3.53379	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.478	3.53459	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.48	3.53539	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.482	3.53619	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.484	3.53699	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.486	3.53779	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.488	3.5386	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.49	3.5394	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.492	3.5402	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.494	3.541	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.496	3.5418	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.498	3.54261	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.5	3.54341	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.502	3.54421	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.504	3.54501	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.506	3.54581	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.508	3.54661	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.51	3.54742	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.512	3.54822	0.400892	89.8517	89.8517	35	87.3052	87.3052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.514	3.54902	0.400878	89.8517	89.8517	35	87.3083	87.3083	35	98.4287	98.4287	35	92.7649	92.7649	35
6.516	3.54982	0.400864	89.8517	89.8517	35	87.3113	87.3113	35	98.4287	98.4287	35	92.7649	92.7649	35
6.518	3.55062	0.400851	89.8517	89.8517	35	87.3143	87.3143	35	98.4287	98.4287	35	92.7649	92.7649	35
6.52	3.55142	0.400837	89.8517	89.8517	35	87.3174	87.3174	35	98.4287	98.4287	35	92.7649	92.7649	35
6.522	3.55223	0.400823	89.8517	89.8517	35	87.3204	87.3204	35	98.4287	98.4287	35	92.7649	92.7649	35
6.524	3.55303	0.400809	89.8517	89.8517	35	87.3234	87.3234	35	98.4287	98.4287	35	92.7649	92.7649	35
6.526	3.55383	0.400795	89.8517	89.8517	35	87.3265	87.3265	35	98.4287	98.4287	35	92.7649	92.7649	35
6.528	3.55463	0.400781	89.8517	89.8517	35	87.3295	87.3295	35	98.4287	98.4287	35	92.7649	92.7649	35
6.53	3.55543	0.400767	89.8517	89.8517	35	87.3325	87.3325	35	98.4287	98.4287	35	92.7649	92.7649	35
6.532	3.55623	0.400753	89.8517	89.8517	35	87.3355	87.3355	35	98.4287	98.4287	35	92.7649	92.7649	35
6.534	3.55704	0.400739	89.8517	89.8517	35	87.3386	87.3386	35	98.4287	98.4287	35	92.7649	92.7649	35
6.536	3.55784	0.400725	89.8517	89.8517	35	87.3416	87.3416	35	98.4287	98.4287	35	92.7649	92.7649	35
6.538	3.55864	0.400684	89.8517	89.8517	35	87.3507	87.3507	35	98.4287	98.4287	35	92.7649	92.7649	35
6.54	3.55944	0.400642	89.8517	89.8517	35	87.3598	87.3598	35	98.4287	98.4287	35	92.7649	92.7649	35
6.542	3.56024	0.4006	89.8517	89.8517	35	87.3689	87.3689	35	98.4287	98.4287	35	92.7649	92.7649	35
6.544	3.56104	0.400559	89.8517	89.8517	35	87.378	87.378	35	98.4287	98.4287	35	92.7649	92.7649	35
6.546	3.56184	0.400517	89.8517	89.8517	35	87.3871	87.3871	35	98.4287	98.4287	35	92.7649	92.7649	35
6.548	3.56264	0.400475	89.8517	89.8517	35	87.3962	87.3962	35	98.4287	98.4287	35	92.7649	92.7649	35
6.55	3.56344	0.400434	89.8517	89.8517	35	87.4052	87.4052	35	98.4287	98.4287	35	92.7649	92.7649	35
6.552	3.56425	0.400392	89.8517	89.8517	35	87.4143	87.4143	35	98.4287	98.4287	35	92.7649	92.7649	35
6.554	3.56505	0.40035	89.8517	89.8517	35	87.4234	87.4234	35	98.4287	98.4287	35	92.7649	92.7649	35
6.556	3.56585	0.400309	89.8517	89.8517	35	87.4325	87.4325	35	98.4287	98.4287	35	92.7649	92.7649	35
6.558	3.56665	0.400267	89.8517	89.8517	35	87.4416	87.4416	35	98.4287	98.4287	35	92.7649	92.7649	35
6.56	3.56745	0.400226	89.8517	89.8517	35	87.4507	87.4507	35	98.4287	98.4287	35	92.7649	92.7649	35
6.562	3.56825	0.400184	89.8517	89.8517	35	87.4598	87.4598	35	98.4287	98.4287	35	92.7649	92.7649	35
6.564	3.56905	0.400142	89.8517	89.8517	35	87.4689	87.4689	35	98.4287	98.4287	35	92.7649	92.7649	35
6.566	3.56985	0.400101	89.8517	89.8517	35	87.478	87.478	35	98.4287	98.4287	35	92.7649	92.7649	35
6.568	3.57065	0.400031	89.8517	89.8517	35	87.4931	87.4931	35	98.4287	98.4287	35	92.7649	92.7649	35
6.57	3.57145	0.399962	89.8517	89.8517	35	87.5083	87.5083	35	98.4287	98.4287	35	92.7649	92.7649	35
6.572	3.57225	0.399893	89.8517	89.8517	35	87.5234	87.5234	35	98.4287	98.4287	35	92.7649	92.7649	35
6.574	3.57305	0.399824	89.8517	89.8517	35	87.5386	87.5386	35	98.4287	98.4287	35	92.7679	92.7679	35
6.576	3.57385	0.399755	89.8517	89.8517	35	87.5537	87.5537	35	98.4287	98.4287	35	92.7709	92.7709	35
6.578	3.57465	0.399685	89.8517	89.8517	35	87.5689	87.5689	35	98.4287	98.4287	35	92.774	92.774	35
6.58	3.57545	0.399616	89.8517	89.8517	35	87.584	87.584	35	98.4287	98.4287	35	92.777	92.777	35
6.582	3.57625	0.399547	89.8517	89.8517	35	87.5992	87.5992	35	98.4287	98.4287	35	92.78	92.78	35
6.584	3.57704	0.399478	89.8517	89.8517	35	87.6143	87.6143	35	98.4287	98.4287	35	92.7831	92.7831	35
6.586	3.57784	0.399409	89.8517	89.8517	35	87.6295	87.6295	35	98.4287	98.4287	35	92.7861	92.7861	35
6.588	3.57864	0.39934	89.8517	89.8517	35	87.6446	87.6446	35	98.4287	98.4287	35	92.7891	92.7891	35
6.59	3.57944	0.399271	89.8517	89.8517	35	87.6598	87.6598	35	98.4287	98.4287	35	92.7922	92.7922	35
6.592	3.58024	0.399202	89.8517	89.8517	35	87.6749	87.6749	35	98.4287	98.4287	35	92.7952	92.7952	35
6.594	3.58104	0.399133	89.8517	89.8517	35	87.6901	87.6901	35	98.4287	98.4287	35	92.7982	92.7982	35
6.596	3.58184	0.399064	89.8517	89.8517	35	87.7052	87.7052	35	98.4287	98.4287	35	92.8012	92.8012	35
6.598	3.58263	0.398995	89.8517	89.8517	35	87.7204	87.7204	35	98.4287	98.4287	35	92.8043	92.8043	35
6.6	3.58343	0.398926	89.8517	89.8517	35	87.7355	87.7355	35	98.4287	98.4287	35	92.8073	92.8073	35
6.602	3.58423	0.398857	89.8517	89.8517	35	87.7507	87.7507	35	98.4287	98.4287	35	92.8103	92.8103	35
6.604	3.58503	0.398788	89.8517	89.8517	35	87.7658	87.7658	35	98.4287	98.4287	35	92.8134	92.8134	35
6.606	3.58582	0.39872	89.8517	89.8517	35	87.781	87.781	35	98.4287	98.4287	35	92.8164	92.8164	35
6.608	3.58662	0.398623	89.8517	89.8517	35	87.8022	87.8022	35	98.4317	98.4317	35	92.8194	92.8194	35
6.61	3.58742	0.398527	89.8517	89.8517	35	87.8234	87.8234	35	98.4347	98.4347	35	92.8225	92.8225	35
6.612	3.58821	0.398431	89.8517	89.8517	35	87.8446	87.8446	35	98.4378	98.4378	35	92.8255	92.8255	35
6.614	3.58901	0.398335	89.8517	89.8517	35	87.8658	87.8658	35	98.4408	98.4408	35	92.8285	92.8285	35
6.616	3.58981	0.398238	89.8517	89.8517	35	87.8871	87.8871	35	98.4438	98.4438	35	92.8315	92.8315	35
6.618	3.5906	0.398142	89.8517	89.8517	35	87.9083	87.9083	35	98.4468	98.4468	35	92.8346	92.8346	35
6.62	3.5914	0.398046	89.8517	89.8517	35	87.9295	87.9295	35	98.4499	98.4499	35	92.8376	92.8376	35
6.622	3.5922	0.39795	89.8517	89.8517	35	87.9507	87.9507	35	98.4529	98.4529	35	92.8406	92.8406	35
6.624	3.59299	0.397854	89.8517	89.8517	35	87.9719	87.9719	35	98.4559	98.4559	35	92.8437	92.8437	35
6.626	3.59379	0.397758	89.8517	89.8517	35	87.9931	87.9931	35	98.459	98.459	35	92.8467	92.8467	35
6.628	3.59458	0.397663	89.8517	89.8517	35	88.0143	88.0143	35	98.462	98.462	35	92.8497	92.8497	35
6.63	3.59538	0.397567	89.8517	89.8517	35	88.0355	88.0355	35	98.465	98.465	35	92.8528	92.8528	35
6.632	3.59617	0.397471	89.8517	89.8517	35	88.0568	88.0568	35	98.4681	98.4681	35	92.8558	92.8558	35
6.634	3.59697	0.397375	89.8517	89.8517	35	88.078	88.078	35	98.4711	98.4711	35	92.8588	92.8588	35
6.636	3.59776	0.39728	89.8517	89.8517	35	88.0992	88.0992	35	98.4741	98.4741	35	92.8618	92.8618	35
6.638	3.59856	0.397184	89.8517	89.8517	35	88.1204	88.1204	35	98.4771	98.4771	35	92.8649	92.8649	35
6.64	3.59935	0.397088	89.8517	89.8517	35	88.1416	88.1416	35	98.4802	98.4802	35	92.8696	92.8696	35
6.642	3.60014	0.396993	89.8517	89.8517	35	88.1628	88.1628	35	98.4832	98.4832	35	92.8743	92.8743	35
6.644	3.60094	0.396897	89.8517	89.8517	35	88.184	88.184	35	98.4862	98.4862	35	92.879	92.879	35
6.646	3.60173	0.396775	89.8548	89.8548	35	88.2113	88.2113	35	98.4953	98.4953	35	92.8837	92.8837	35
6.648	3.60253	0.396652	89.8578	89.8578	35	88.2386	88.2386	35	98.5044	98.5044	35	92.8944	92.8944	35
6.65	3.60332	0.396529	89.8608	89.8608	35	88.2658	88.2658	35	98.5135	98.5135	35	92.9052	92.9052	35
6.652	3.60411	0.396407	89.8638	89.8638	35	88.2931	88.2931	35	98.5226	98.5226	35	92.9159	92.9159	35
6.654	3.6049	0.396284	89.8669	89.8669	35	88.3204	88.3204	35	98.5317	98.5317	35	92.9267	92.9267	35
6.656	3.6057	0.396162	89.8699	89.8699	35	88.3477	88.3477	35	98.5408	98.5408	35	92.9375	92.9375	35
6.658	3.60649	0.39604	89.8729	89.8729	35	88.3749	88.3749	35	98.5499	98.5499	35	92.9482	92.9482	35
6.66	3.60728	0.395918	89.876	89.876	35	88.4022	88.4022	35	98.559	98.559	35	92.959	92.959	35
6.662	3.60807	0.395796	89.879	89.879	35	88.4295	88.4295	35	98.5681	98.5681	35	92.9697	92.9697	35
6.664	3.60886	0.395674	89.882	89.882	35	88.4568	88.4568	35	98.5771	98.5771	35	92.9805	92.9805	35
6.666	3.60965	0.395552	89.8851	89.8851	35	88.484	88.484	35	98.5862	98.5862	35	92.9912	92.9912	35
6.668	3.61045	0.39543	89.8881	89.8881	35	88.5113	88.5113	35	98.5953	98.5953	35	93.002	93.002	35
6.67	3.61124	0.395308	89.8911	89.8911	35	88.5386	88.5386	35	98.6044	98.6044	35	93.0128	93.0128	35
6.672	3.61203	0.395186	89.8941	89.8941	35	88.5658	88.5658	35	98.6135	98.6135	35	93.0235	93.0235	35
6.674	3.61282	0.395065	89.8972	89.8972	35	88.5931	88.5931	35	98.6226	98.6226	35	93.0343	93.0343	35
6.676	3.61361	0.394916	89.9002	89.9002	35	88.6265	88.6265	35	98.6317	98.6317	35	93.045	93.045	35
6.678	3.6144	0.394767	89.9032	89.9032	35	88.6598	88.6598	35	98.6408	98.6408	35	93.0558	93.0558	35
6.68	3.61518	0.394619	89.9063	89.9063	35	88.6931	88.6931	35	98.6499	98.6499	35	93.0665	93.0665	35
6.682	3.61597	0.394471	89.9093	89.9093	35	88.7265	88.7265	35	98.659	98.659	35	93.0773	93.0773	35
6.684	3.61676	0.394323	89.9123	89.9123	35	88.7598	88.7598	35	98.6681	98.6681	35	93.0881	93.0881	35
6.686	3.61755	0.394175	89.9154	89.9154	35	88.7931	88.7931	35	98.6771	98.6771	35	93.0988	93.0988	35
6.688	3.61834	0.394027	89.9184	89.9184	35	88.8265	88.8265	35	98.6862	98.6862	35	93.1096	93.1096	35
6.69	3.61913	0.393879	89.9214	89.9214	35	88.8598	88.8598	35	98.6953	98.6953	35	93.1203	93.1203	35
6.692	3.61991	0.393731	89.9245	89.9245	35	88.8931	88.8931	35	98.7044	98.7044	35	93.1311	93.1311	35
6.694	3.6207	0.393584	89.9275	89.9275	35	88.9265	88.9265	35	98.7135	98.7135	35	93.1418	93.1418	35
6.696	3.62149	0.393436	89.9305	89.9305	35	88.9598	88.9598	35	98.7226	98.7226	35	93.1526	93.1526	35
6.698	3.62227	0.393289	89.9335	89.9335	35	88.9931	88.9931	35	98.7317	98.7317	35	93.1634	93.1634	35
6.7	3.62306	0.393142	89.9366	89.9366	35	89.0265	89.0265	35	98.7408	98.7408	35	93.1741	93.1741	35
6.702	3.62385	0.392994	89.9396	89.9396	35	89.0598	89.0598	35	98.7499	98.7499	35	93.1849	93.1849	35
6.704	3.62463	0.392847	89.9426	89.9426	35	89.0931	89.0931	35	98.759	98.759	35	93.1956	93.1956	35
6.706	3.62542	0.3927	89.9457	89.9457	35	89.1265	89.1265	35	98.7681	98.7681	35	93.2064	93.2064	35
6.708	3.6262	0.392527	89.9487	89.9487	35	89.1658	89.1658	35	98.7772	98.7772	35	93.2172	93.2172	35
6.71	3.62699	0.392354	89.9517	89.9517	35	89.2052	89.2052	35	98.7863	98.7863	35	93.234	93.234	35
6.712	3.62777	0.39218	89.9548	89.9548	35	89.2446	89.2446	35	98.7955	98.7955	35	93.2508	93.2508	35
6.714	3.62856	0.392007	89.9578	89.9578	35	89.284	89.284	35	98.8046	98.8046	35	93.2676	93.2676	35
6.716	3.62934	0.391835	89.9608	89.9608	35	89.3234	89.3234	35	98.8137	98.8137	35	93.2844	93.2844	35
6.718	3.63012	0.391662	89.9638	89.9638	35	89.3628	89.3628	35	98.8228	98.8228	35	93.3012	93.3012	35
