t_real	tv	d_tv	p_c_x	p_c_y	p_c_z	Rc_00	Rc_01	Rc_02	Rc_10	Rc_11	Rc_12	Rc_20	Rc_21	Rc_22	p_d_x	p_d_y	p_d_z	Rd_00	Rd_01	Rd_02	Rd_10	Rd_11	Rd_12	Rd_20	Rd_21	Rd_22
7.78	4.02469	0.356275	0.0715748	-0.000462016	0.308084	0.999929	0.00974966	0.00680189	-0.011395	0.949118	0.314715	-0.00338744	-0.31477	0.949162	0.0731564	-0.00397939	0.326998	0.999929	0.0115444	0.00307357	-0.0118718	0.931482	0.363594	0.00133452	-0.363605	0.931552
7.782	4.02541	0.356275	0.071513	-0.000481422	0.308258	0.99993	0.00985967	0.00651058	-0.0114077	0.949124	0.314695	-0.00307657	-0.314747	0.949171	0.0730919	-0.00397939	0.327141	0.999929	0.0115447	0.00307292	-0.011872	0.931524	0.363485	0.00133384	-0.363496	0.931595
7.784	4.02612	0.356275	0.071513	-0.000481422	0.308258	0.99993	0.00985967	0.00651058	-0.0114077	0.949124	0.314695	-0.00307657	-0.314747	0.949171	0.0730269	-0.00397939	0.327284	0.999929	0.0115451	0.00307228	-0.0118722	0.931567	0.363376	0.00133316	-0.363386	0.931638
7.786	4.02683	0.356275	0.0714368	-0.000504996	0.308467	0.999931	0.00999314	0.00615723	-0.0114231	0.949132	0.31467	-0.00269948	-0.314719	0.949181	0.0729615	-0.00397939	0.327426	0.999929	0.0115454	0.00307163	-0.0118724	0.93161	0.363266	0.00133247	-0.363276	0.93168
7.788	4.02754	0.356275	0.0713728	-0.000524544	0.308641	0.999932	0.0101038	0.00586439	-0.0114359	0.949139	0.31465	-0.00238696	-0.314696	0.94919	0.0728956	-0.00397939	0.327568	0.999929	0.0115457	0.00307099	-0.0118727	0.931653	0.363156	0.00133179	-0.363166	0.931723
7.79	4.02826	0.356275	0.0713728	-0.000524544	0.308641	0.999932	0.0101038	0.00586439	-0.0114359	0.949139	0.31465	-0.00238696	-0.314696	0.94919	0.0728293	-0.00397939	0.32771	0.999929	0.011546	0.00307034	-0.0118729	0.931696	0.363046	0.0013311	-0.363056	0.931766
7.792	4.02897	0.356275	0.0713008	-0.000546232	0.308833	0.999932	0.0102262	0.00554049	-0.0114502	0.949146	0.314627	-0.00204128	-0.314669	0.949199	0.0727626	-0.00397939	0.327852	0.999929	0.0115463	0.00306969	-0.0118731	0.931739	0.362935	0.00133041	-0.362946	0.931809
7.794	4.02968	0.356275	0.0712346	-0.000565886	0.309006	0.999933	0.0103363	0.00524964	-0.011463	0.949153	0.314607	-0.00173085	-0.314646	0.949208	0.0726954	-0.00397939	0.327994	0.999929	0.0115466	0.00306903	-0.0118733	0.931782	0.362824	0.00132972	-0.362835	0.931853
7.796	4.03039	0.356275	0.0712346	-0.000565886	0.309006	0.999933	0.0103363	0.00524964	-0.011463	0.949153	0.314607	-0.00173085	-0.314646	0.949208	0.0726278	-0.00397939	0.328135	0.999929	0.0115469	0.00306838	-0.0118735	0.931825	0.362713	0.00132902	-0.362724	0.931896
7.798	4.03111	0.356275	0.0711675	-0.000585559	0.309179	0.999933	0.0104457	0.00496063	-0.0114759	0.94916	0.314586	-0.00142237	-0.314622	0.949216	0.0725597	-0.00397939	0.328276	0.999929	0.0115472	0.00306772	-0.0118737	0.931869	0.362602	0.00132833	-0.362612	0.931939
7.8	4.03182	0.356275	0.0711675	-0.000585559	0.309179	0.999933	0.0104457	0.00496063	-0.0114759	0.94916	0.314586	-0.00142237	-0.314622	0.949216	0.0724912	-0.00397939	0.328417	0.999929	0.0115475	0.00306707	-0.0118739	0.931912	0.36249	0.00132763	-0.3625	0.931983
7.802	4.03253	0.356275	0.0710994	-0.000605255	0.309352	0.999933	0.0105547	0.00467288	-0.0114888	0.949166	0.314565	-0.00111521	-0.314598	0.949224	0.0724222	-0.00397939	0.328558	0.999929	0.0115479	0.00306641	-0.0118741	0.931956	0.362378	0.00132693	-0.362389	0.932026
7.804	4.03324	0.356275	0.071034	-0.000623938	0.309516	0.999934	0.0106577	0.00440091	-0.0115011	0.949173	0.314545	-0.000824886	-0.314575	0.949232	0.0723528	-0.00397939	0.328698	0.999929	0.0115482	0.00306575	-0.0118744	0.931999	0.362266	0.00132623	-0.362276	0.93207
7.806	4.03396	0.356275	0.0709678	-0.000642649	0.309679	0.999934	0.0107608	0.00412913	-0.0115134	0.949179	0.314525	-0.000534748	-0.314552	0.94924	0.072283	-0.00397939	0.328839	0.999929	0.0115485	0.00306509	-0.0118746	0.932043	0.362153	0.00132553	-0.362164	0.932114
7.808	4.03467	0.356275	0.0709641	-0.000643689	0.309688	0.999934	0.0107665	0.00411403	-0.0115141	0.94918	0.314524	-0.000518627	-0.314551	0.94924	0.0722127	-0.00397939	0.328979	0.999929	0.0115488	0.00306442	-0.0118748	0.932087	0.36204	0.00132483	-0.362051	0.932157
7.81	4.03538	0.356275	0.0708931	-0.000663477	0.309861	0.999934	0.0108753	0.00382694	-0.0115271	0.949186	0.314503	-0.000212145	-0.314527	0.949249	0.072142	-0.00397939	0.329118	0.999929	0.0115491	0.00306376	-0.011875	0.932131	0.361927	0.00132412	-0.361938	0.932201
7.812	4.0361	0.356275	0.0708931	-0.000663477	0.309861	0.999934	0.0108753	0.00382694	-0.0115271	0.949186	0.314503	-0.000212145	-0.314527	0.949249	0.0720708	-0.00397939	0.329258	0.999929	0.0115494	0.00306309	-0.0118752	0.932175	0.361814	0.00132342	-0.361825	0.932245
7.814	4.03681	0.356275	0.0708097	-0.000686438	0.310061	0.999933	0.0110016	0.00349417	-0.0115422	0.949194	0.314479	0.000143113	-0.314498	0.949258	0.0719993	-0.00397939	0.329397	0.999929	0.0115498	0.00306242	-0.0118754	0.932219	0.3617	0.00132271	-0.361711	0.932289
7.816	4.03752	0.356275	0.0707366	-0.00070629	0.310234	0.999933	0.01111	0.00320896	-0.0115555	0.949201	0.314458	0.000447666	-0.314474	0.949266	0.0719272	-0.00397939	0.329537	0.999929	0.0115501	0.00306175	-0.0118756	0.932263	0.361586	0.001322	-0.361597	0.932334
7.818	4.03823	0.356275	0.0706663	-0.000725105	0.310397	0.999933	0.011212	0.00294085	-0.011568	0.949208	0.314437	0.000733987	-0.31445	0.949274	0.0718548	-0.00397939	0.329676	0.999929	0.0115504	0.00306108	-0.0118759	0.932307	0.361472	0.00132129	-0.361483	0.932378
7.82	4.03895	0.356275	0.0706624	-0.000726151	0.310406	0.999933	0.0112176	0.002926	-0.0115687	0.949208	0.314436	0.000749841	-0.314449	0.949274	0.0717819	-0.00397939	0.329814	0.999929	0.0115507	0.0030604	-0.0118761	0.932352	0.361358	0.00132057	-0.361368	0.932422
7.822	4.03966	0.356275	0.0705912	-0.000744974	0.310569	0.999932	0.011319	0.00265946	-0.0115812	0.949215	0.314416	0.00103449	-0.314426	0.949282	0.0717085	-0.00397939	0.329953	0.999929	0.011551	0.00305973	-0.0118763	0.932396	0.361243	0.00131986	-0.361254	0.932467
7.824	4.04037	0.356275	0.0705151	-0.000764854	0.310741	0.999932	0.0114258	0.00237915	-0.0115944	0.949221	0.314395	0.00133386	-0.314401	0.949289	0.0716348	-0.00397939	0.330091	0.999929	0.0115514	0.00305905	-0.0118765	0.932441	0.361128	0.00131914	-0.361139	0.932511
