t_real	tv	d_tv	e_p_x	e_p_y	e_p_z	e_o_x	e_o_y	e_o_z	e_v_lin_x	e_v_lin_y	e_v_lin_z	e_v_ang_x	e_v_ang_y	e_v_ang_z
8.792	4.38524	0.356275	0.00332115	-0.00209322	-0.00678705	-0.0279494	-0.0550204	-0.000162982	-0.033996	-0.00779883	0.0355655	-0.0613802	-0.00974521	0.00125138
8.794	4.38596	0.356275	0.00346297	-0.00209322	-0.0067204	-0.0282011	-0.0550189	-0.000169815	0.0709089	0	0.0333239	-0.0879652	0.000481553	-0.00481958
8.796	4.38667	0.356275	0.0033831	-0.00210979	-0.00664883	-0.0283721	-0.0550474	-0.000161403	-0.0399348	-0.00828563	0.0357847	-0.0599111	-0.00993077	0.00143531
8.798	4.38738	0.356275	0.00330314	-0.00212646	-0.00657748	-0.0285422	-0.0550748	-0.000153938	-0.0399821	-0.00833584	0.035677	-0.0595884	-0.00957862	0.00110766
8.8	4.38809	0.356275	0.00323463	-0.00214234	-0.00650644	-0.0287146	-0.0551001	-0.000149013	-0.0342516	-0.00793808	0.0355175	-0.0603429	-0.00882656	0.00018702
8.802	4.38881	0.356275	0.0033756	-0.00214234	-0.00643802	-0.0289671	-0.0550986	-0.000155881	0.0704856	0	0.0342101	-0.0882835	0.00048012	-0.00484443
8.804	4.38952	0.356275	0.00329495	-0.0021592	-0.00636647	-0.0291347	-0.0551247	-0.000152573	-0.040329	-0.00843099	0.0357757	-0.0586676	-0.00914388	-0.000327416
8.806	4.39023	0.356275	0.0032139	-0.00217618	-0.00629497	-0.0293023	-0.0551503	-0.000150954	-0.0405248	-0.00849063	0.035754	-0.0586504	-0.00895477	-0.000920899
8.808	4.39094	0.356275	0.00335422	-0.00217618	-0.00622522	-0.0295556	-0.0551488	-0.000157847	0.0701608	0	0.0348713	-0.0885215	0.000480102	-0.00486225
8.81	4.39166	0.356275	0.00322585	-0.0021969	-0.00615305	-0.0297051	-0.0551796	-0.000155976	-0.0641817	-0.0103578	0.0360871	-0.0523172	-0.010782	-0.000629718
8.812	4.39237	0.356275	0.00316768	-0.00221229	-0.00608179	-0.0298816	-0.0552022	-0.000157717	-0.0290862	-0.00769888	0.0356306	-0.0617621	-0.007944	-0.00219725
8.814	4.39308	0.356275	0.0032957	-0.0022132	-0.00601071	-0.030131	-0.0552021	-0.000164365	0.0640108	-0.00045388	0.0355367	-0.0871701	-1.36584e-05	-0.00473418
8.816	4.39379	0.356275	0.00322586	-0.00222958	-0.00593937	-0.0303031	-0.0552257	-0.000166889	-0.0349235	-0.00819045	0.0356708	-0.0601869	-0.00829188	-0.00242168
8.818	4.39451	0.356275	0.00314451	-0.00224696	-0.0058684	-0.0304709	-0.0552498	-0.000169982	-0.0406755	-0.00869099	0.035487	-0.0586666	-0.00844729	-0.00257643
8.82	4.39522	0.356275	0.00328349	-0.00224696	-0.00579603	-0.0307255	-0.0552483	-0.000176926	0.0694927	0	0.0361844	-0.0889957	0.000481394	-0.00489779
8.822	4.39593	0.356275	0.00320194	-0.00226445	-0.00572491	-0.0308941	-0.0552713	-0.000180794	-0.0407752	-0.00874221	0.035558	-0.058938	-0.00807886	-0.00285962
8.824	4.39665	0.356275	0.00312031	-0.00228204	-0.00565401	-0.0310635	-0.0552933	-0.000185528	-0.0408147	-0.00879683	0.0354523	-0.0592075	-0.00773762	-0.00317561
8.826	4.39736	0.356275	0.00325861	-0.00228204	-0.00558034	-0.0313187	-0.0552917	-0.000192496	0.0691495	0	0.0368361	-0.089232	0.000482553	-0.004915
8.828	4.39807	0.356275	0.00317657	-0.00229975	-0.00550914	-0.0314891	-0.0553129	-0.000198213	-0.0410202	-0.00885401	0.0355981	-0.0595427	-0.00743787	-0.00353264
8.83	4.39878	0.356275	0.00304789	-0.00232134	-0.00543881	-0.0316415	-0.0553378	-0.000204664	-0.0643402	-0.0107949	0.035167	-0.0532704	-0.00878448	-0.00359512
8.832	4.3995	0.356275	0.00318549	-0.00232134	-0.00536384	-0.0318975	-0.0553363	-0.000211657	0.0688001	0	0.0374846	-0.0894677	0.000484061	-0.00493229
8.834	4.40021	0.356275	0.00310259	-0.0023393	-0.00529245	-0.0320677	-0.0553562	-0.000218704	-0.0414474	-0.00897932	0.0356913	-0.0594927	-0.00701997	-0.00400301
8.836	4.40092	0.356275	0.00323972	-0.0023393	-0.00521662	-0.0323241	-0.0553546	-0.000225712	0.0685638	0	0.0379151	-0.0896245	0.000485095	-0.00494282
8.838	4.40163	0.356275	0.00315684	-0.00235732	-0.00514522	-0.032493	-0.0553752	-0.000232801	-0.0414429	-0.00900958	0.0357018	-0.0590038	-0.0072489	-0.00399934
8.84	4.40235	0.356275	0.00307425	-0.00237542	-0.00507431	-0.0326609	-0.0553953	-0.000239269	-0.0412918	-0.00905087	0.0354578	-0.0586816	-0.00709079	-0.00377538
8.842	4.40306	0.356275	0.00300337	-0.00239265	-0.00500343	-0.0328322	-0.0554134	-0.000244461	-0.035439	-0.00861412	0.0354387	-0.0598603	-0.00635749	-0.00337333
8.844	4.40377	0.356275	0.00313954	-0.00239265	-0.00492588	-0.0330894	-0.0554118	-0.000251501	0.0680831	0	0.0387716	-0.0899373	0.000487135	-0.00496566
8.846	4.40448	0.356275	0.00305699	-0.00241093	-0.00485523	-0.0332558	-0.0554298	-0.000254965	-0.0412764	-0.00914241	0.0353262	-0.0581535	-0.00632143	-0.0027208
8.848	4.4052	0.356275	0.00297442	-0.00242932	-0.00478482	-0.0334222	-0.0554467	-0.000257237	-0.0412833	-0.00919287	0.0352069	-0.0581905	-0.00593153	-0.00231082
8.85	4.40591	0.356275	0.00310985	-0.00242932	-0.004706	-0.0336801	-0.0554451	-0.0002643	0.0677156	0	0.03941	-0.0901712	0.000488044	-0.0049819
8.852	4.40662	0.356275	0.00302692	-0.0024478	-0.00463532	-0.0338468	-0.0554611	-0.000265778	-0.0414654	-0.00924242	0.0353375	-0.0583019	-0.00559458	-0.0020407
8.854	4.40733	0.356275	0.00295525	-0.00246541	-0.00456426	-0.0340184	-0.0554753	-0.000267041	-0.0358345	-0.00880182	0.0355326	-0.0600183	-0.00500495	-0.00202285
8.856	4.40805	0.356275	0.0028718	-0.00248409	-0.00449371	-0.0341853	-0.0554898	-0.000267593	-0.0417272	-0.0093405	0.0352741	-0.0583628	-0.00507226	-0.0017273
8.858	4.40876	0.356275	0.00300623	-0.00248409	-0.0044132	-0.0344441	-0.0554882	-0.000274687	0.0672162	0	0.0402557	-0.0904821	0.0004887	-0.00500339
8.86	4.40947	0.356275	0.00292251	-0.00250285	-0.00434249	-0.0346101	-0.0555026	-0.000275075	-0.0418607	-0.00938176	0.0353548	-0.0580709	-0.00503417	-0.00166128
8.862	4.41018	0.356275	0.00283921	-0.00252168	-0.0042723	-0.0347761	-0.055517	-0.00027566	-0.0416479	-0.00941397	0.0350941	-0.0580518	-0.00506808	-0.00172936
8.864	4.4109	0.356275	0.00297288	-0.00252168	-0.00419053	-0.0350356	-0.0555154	-0.000282776	0.0668348	0	0.0408859	-0.0907146	0.00048917	-0.00501904
8.866	4.41161	0.356275	0.00288966	-0.00254057	-0.00412037	-0.0352019	-0.055529	-0.000283603	-0.0416125	-0.00944757	0.0350791	-0.0581821	-0.00475877	-0.00182236
8.868	4.41232	0.356275	0.00280665	-0.00255954	-0.00405057	-0.0353684	-0.0555414	-0.000284591	-0.0415027	-0.00948401	0.0349008	-0.0582297	-0.00435165	-0.00188712
8.87	4.41303	0.356275	0.00293955	-0.00255954	-0.00396754	-0.0356286	-0.0555398	-0.000291729	0.0664474	0	0.0415125	-0.0909466	0.000489711	-0.00503441
8.872	4.41375	0.356275	0.00285639	-0.00257859	-0.0038976	-0.0357954	-0.055551	-0.000292813	-0.0415766	-0.00952334	0.0349734	-0.058347	-0.00394576	-0.00193039
8.874	4.41446	0.356275	0.00278459	-0.00259671	-0.00382709	-0.0359673	-0.0555606	-0.000294246	-0.0359036	-0.00906077	0.0352539	-0.0601046	-0.00336966	-0.00211205
8.876	4.41517	0.356275	0.002792	-0.00260782	-0.00375122	-0.0361738	-0.0555654	-0.000297906	0.0490481	-0.00151394	0.0409984	-0.0860075	-0.000123442	-0.00456144
8.878	4.41588	0.356275	0.00283319	-0.00261593	-0.00367276	-0.0363953	-0.0555683	-0.000302521	0.0205923	-0.0040508	0.0392319	-0.0774525	-0.00105283	-0.00374951
8.88	4.4166	0.356275	0.0027495	-0.00263524	-0.00360278	-0.0365626	-0.0555768	-0.000303604	-0.0418463	-0.00965455	0.0349893	-0.0585111	-0.00298056	-0.00195152
8.882	4.41731	0.356275	0.00267718	-0.0026536	-0.00353221	-0.0367338	-0.0555845	-0.000305032	-0.0361578	-0.00918128	0.0352823	-0.0598535	-0.0027177	-0.00211455
8.884	4.41802	0.356275	0.00279693	-0.00265462	-0.00344715	-0.0369904	-0.0555834	-0.000311909	0.0598752	-0.000510711	0.0425323	-0.0897286	0.000308763	-0.00490809
8.886	4.41873	0.356275	0.00271356	-0.00267406	-0.00337755	-0.0371568	-0.0555916	-0.000313431	-0.0416836	-0.00971833	0.0347987	-0.0581959	-0.00289482	-0.00209745
8.888	4.41945	0.356275	0.00264183	-0.00269252	-0.00330746	-0.0373285	-0.0555985	-0.000315585	-0.0358687	-0.00923356	0.035048	-0.0600322	-0.00241909	-0.0023789
8.89	4.42016	0.356275	0.00277205	-0.00269252	-0.00322031	-0.0375909	-0.0555969	-0.000322793	0.065114	0	0.0435742	-0.0917153	0.000491643	-0.00508327
8.892	4.42087	0.356275	0.0026891	-0.00271208	-0.00315106	-0.0377578	-0.055603	-0.000324883	-0.041478	-0.00977889	0.0346229	-0.0583838	-0.00215897	-0.00231522
8.894	4.42158	0.356275	0.00281878	-0.00271208	-0.0030631	-0.0380207	-0.0556014	-0.000332104	0.0648396	0	0.0439814	-0.0918683	0.000492222	-0.0050924
8.896	4.4223	0.356275	0.00273575	-0.00273171	-0.00299371	-0.0381879	-0.0556062	-0.000334304	-0.0415156	-0.00981638	0.0346924	-0.0584719	-0.00171795	-0.00236398
8.898	4.42301	0.356275	0.00265281	-0.00275143	-0.00292452	-0.0383551	-0.0556099	-0.000336524	-0.0414668	-0.00985712	0.0345969	-0.0584806	-0.0013086	-0.00237919
8.9	4.42372	0.356275	0.00258102	-0.00277018	-0.00285438	-0.0385274	-0.0556123	-0.000338999	-0.0358964	-0.00937792	0.0350691	-0.0602493	-0.000878214	-0.00252551
8.902	4.42443	0.356275	0.00269844	-0.00277123	-0.00276587	-0.038786	-0.0556109	-0.000345981	0.0587128	-0.000522117	0.0442553	-0.0904025	0.00042522	-0.0049674
8.904	4.42515	0.356275	0.00261515	-0.00279111	-0.00269651	-0.0389534	-0.0556128	-0.000348217	-0.0416465	-0.00994148	0.0346825	-0.0585479	-0.000684237	-0.00239837
8.906	4.42586	0.356275	0.00254327	-0.00280997	-0.00262642	-0.039125	-0.0556146	-0.000350868	-0.0359414	-0.00943103	0.0350421	-0.0599987	-0.000659411	-0.00258453
8.908	4.42657	0.356275	0.0026599	-0.00281102	-0.00253679	-0.0393842	-0.0556132	-0.000357885	0.0583174	-0.000524147	0.0448165	-0.0906048	0.000429779	-0.00498555
8.91	4.42728	0.356275	0.00258818	-0.0028299	-0.0024668	-0.0395563	-0.0556147	-0.000360833	-0.0358614	-0.00943964	0.0349931	-0.0601561	-0.00054955	-0.00269501
8.912	4.428	0.356275	0.00250576	-0.00284985	-0.00239844	-0.0397235	-0.0556153	-0.000363797	-0.0412093	-0.00997577	0.0341807	-0.0584722	-0.000252558	-0.00265919
8.914	4.42871	0.356275	0.00263262	-0.00284985	-0.00230646	-0.0399885	-0.0556137	-0.00037108	0.0634297	0	0.0459916	-0.092629	0.000494855	-0.00513679
8.916	4.42942	0.356275	0.00255019	-0.00286983	-0.00223808	-0.0401562	-0.0556131	-0.000374195	-0.0412143	-0.00999072	0.03419	-0.0586362	0.000171325	-0.00272515
8.918	4.43013	0.356275	0.0024789	-0.0028888	-0.00216868	-0.0403293	-0.0556114	-0.000377588	-0.0356452	-0.0094819	0.0347003	-0.0605072	0.000576796	-0.00288263
8.92	4.43085	0.356275	0.0024186	-0.00290674	-0.00209809	-0.0405077	-0.0556087	-0.000381201	-0.0301512	-0.00897348	0.0352921	-0.0623791	0.000892931	-0.00301782
8.922	4.43156	0.356275	0.00253335	-0.0029078	-0.00200587	-0.0407684	-0.055607	-0.00038829	0.0573728	-0.000528459	0.0461115	-0.0911385	0.000528588	-0.00502787
8.924	4.43227	0.356275	0.00246175	-0.00292685	-0.00193634	-0.0409421	-0.0556033	-0.000391654	-0.0357968	-0.00952489	0.0347644	-0.0607318	0.00124697	-0.00289243
8.926	4.43299	0.356275	0.00239003	-0.00294595	-0.00186687	-0.041116	-0.0555988	-0.00039496	-0.0358617	-0.00955102	0.0347337	-0.0607927	0.00153842	-0.0028797
8.928	4.4337	0.356275	0.00250391	-0.00294702	-0.00177353	-0.0413774	-0.055597	-0.00040206	0.0569396	-0.000531458	0.0466745	-0.0913626	0.000562281	-0.00503796
8.93	4.43441	0.356275	0.00242099	-0.00296724	-0.00170524	-0.0415453	-0.0555922	-0.000405104	-0.0414608	-0.0101107	0.0341414	-0.0587144	0.00166548	-0.00273313
8.932	4.43512	0.356275	0.00233854	-0.00298747	-0.00163741	-0.0417132	-0.0555877	-0.00040842	-0.0412223	-0.0101173	0.033916	-0.0587	0.0015442	-0.00282495
8.934	4.43584	0.356275	0.00246246	-0.00298747	-0.0015415	-0.0419803	-0.055586	-0.00041576	0.0619574	0	0.0479565	-0.093383	0.000497972	-0.00517712
8.936	4.43655	0.356275	0.00239092	-0.00300664	-0.0014722	-0.0421541	-0.0555808	-0.000419483	-0.0357663	-0.00958473	0.0346495	-0.0607441	0.00179733	-0.0030297
8.938	4.43726	0.356275	0.00230882	-0.00302688	-0.00140474	-0.042323	-0.0555742	-0.000423128	-0.0410541	-0.0101213	0.0337305	-0.0590451	0.0022841	-0.00296593
8.94	4.43797	0.356275	0.00243182	-0.00302688	-0.00130766	-0.0425908	-0.0555725	-0.000430486	0.0615038	0	0.0485369	-0.0936078	0.000498998	-0.00518867
8.942	4.43869	0.356275	0.00236036	-0.00304608	-0.00123851	-0.0427654	-0.055565	-0.000434379	-0.0357294	-0.00959654	0.0345784	-0.0610435	0.00258067	-0.00311447
8.944	4.4394	0.356275	0.00248276	-0.00304608	-0.00114066	-0.0430336	-0.0555634	-0.000441747	0.0611984	0	0.0489214	-0.0937574	0.000499723	-0.00519635
8.946	4.44011	0.356275	0.00237876	-0.0030685	-0.00107613	-0.0431932	-0.0555536	-0.000445055	-0.0519992	-0.0112106	0.0322668	-0.0557788	0.00337837	-0.00278092
8.948	4.44082	0.356275	0.00230703	-0.00308775	-0.00100692	-0.0433685	-0.055544	-0.0004489	-0.035865	-0.00962565	0.0346043	-0.0613018	0.00331886	-0.0031209
8.95	4.44154	0.356275	0.00223517	-0.00310704	-0.000937767	-0.0435441	-0.0555336	-0.000452684	-0.0359328	-0.00964462	0.0345776	-0.0613819	0.00360774	-0.0031081
8.952	4.44225	0.356275	0.00235633	-0.00310704	-0.000838398	-0.0438132	-0.055532	-0.000460072	0.0605803	0	0.0496847	-0.0940557	0.000501076	-0.00521036
8.954	4.44296	0.356275	0.00227326	-0.00312744	-0.000770615	-0.0439837	-0.0555204	-0.0004636	-0.0415356	-0.0101997	0.0338916	-0.0596166	0.00401905	-0.00297876
8.956	4.44367	0.356275	0.00220122	-0.00314676	-0.000701525	-0.0441588	-0.0555096	-0.000467488	-0.0360172	-0.009659	0.0345448	-0.061233	0.00372336	-0.00314348
8.958	4.44439	0.356275	0.00230009	-0.0031489	-0.000604518	-0.0444181	-0.055507	-0.000474518	0.0494334	-0.00107308	0.0485037	-0.0906182	0.000861199	-0.00499633
8.96	4.4451	0.356275	0.00221752	-0.00316929	-0.000537314	-0.0445886	-0.0554952	-0.000478527	-0.041286	-0.0101941	0.0336018	-0.0596078	0.0040602	-0.00314836
8.962	4.44581	0.356275	0.00214587	-0.00318861	-0.000468675	-0.0447647	-0.0554831	-0.000482907	-0.0358251	-0.00965977	0.0343197	-0.0615564	0.00419837	-0.00333555
8.964	4.44652	0.356275	0.00226514	-0.00318861	-0.000367045	-0.045035	-0.0554815	-0.000490324	0.0596354	0	0.050815	-0.094501	0.000503227	-0.00523094
8.966	4.44724	0.356275	0.00219333	-0.00320794	-0.000298282	-0.0452117	-0.0554683	-0.00049481	-0.0359047	-0.00966563	0.0343814	-0.0617396	0.00455184	-0.0033858
8.968	4.44795	0.356275	0.00211103	-0.00322837	-0.000231601	-0.0453834	-0.0554535	-0.000499166	-0.0411514	-0.010213	0.0333405	-0.0600167	0.0051494	-0.0033062
8.97	4.44866	0.356275	0.00222934	-0.00322837	-0.000128854	-0.0456543	-0.0554518	-0.000506597	0.059155	0	0.0513735	-0.0947227	0.000504395	-0.00524076
8.972	4.44937	0.356275	0.00214673	-0.00324882	-6.19941e-05	-0.0458265	-0.0554359	-0.000510939	-0.0413029	-0.0102278	0.0334299	-0.0601787	0.00551077	-0.00331454
8.974	4.45009	0.356275	0.00206405	-0.00326932	4.72266e-06	-0.0459989	-0.0554191	-0.000515231	-0.0413407	-0.010247	0.0333584	-0.0602535	0.00583985	-0.00330663
8.976	4.4508	0.356275	0.00213923	-0.00327364	0.000100775	-0.0462496	-0.0554142	-0.000522003	0.0586694	0	0.0519274	-0.0949439	0.000505553	-0.00524892
8.978	4.45151	0.356275	0.00209823	-0.00328985	0.000175551	-0.046443	-0.0553998	-0.000526906	-0.0205015	-0.00810843	0.0373878	-0.0676047	0.00497227	-0.00370505
8.98	4.45222	0.356275	0.00202588	-0.0033093	0.000244151	-0.046619	-0.0553831	-0.000531646	-0.0361737	-0.0097222	0.0343002	-0.0615082	0.00577947	-0.00349749
8.982	4.45294	0.356275	0.00194351	-0.00332981	0.000310282	-0.0467896	-0.0553655	-0.000537003	-0.0411839	-0.0102553	0.033065	-0.0596228	0.00611651	-0.0036692
8.984	4.45365	0.356275	0.00205954	-0.00332981	0.000415599	-0.0470621	-0.0553638	-0.000544463	0.0580138	0	0.0526587	-0.0952376	0.000507243	-0.00526167
8.986	4.45436	0.356275	0.00194605	-0.00335355	0.000475346	-0.0472167	-0.0553425	-0.000550404	-0.0567477	-0.0118692	0.0298733	-0.0540195	0.00740398	-0.00374952
8.988	4.45507	0.356275	0.00186414	-0.00337405	0.000540962	-0.0473872	-0.0553226	-0.000557271	-0.0409525	-0.0102504	0.0328083	-0.0595891	0.00688337	-0.00421547
8.99	4.45579	0.356275	0.00180311	-0.0033924	0.000610665	-0.0475684	-0.0553037	-0.000564711	-0.0305168	-0.00917487	0.0348515	-0.0633239	0.00654928	-0.00451174
8.992	4.4565	0.356275	0.00190746	-0.00339348	0.000715255	-0.0478363	-0.055301	-0.000572198	0.0521764	-0.000539872	0.0522951	-0.093637	0.000874478	-0.00523284
8.994	4.45721	0.356275	0.00182547	-0.003414	0.000780795	-0.0480068	-0.055279	-0.000580186	-0.0409971	-0.0102628	0.0327699	-0.0595666	0.00763682	-0.00462618
8.996	4.45792	0.356275	0.00193949	-0.003414	0.000888276	-0.0482805	-0.0552773	-0.00058767	0.0570135	0	0.0537402	-0.0956762	0.000510702	-0.00527833
8.998	4.45864	0.356275	0.00185716	-0.00343455	0.000954016	-0.0484512	-0.0552542	-0.000596162	-0.041169	-0.0102757	0.0328704	-0.0595929	0.00798984	-0.00481316
9	4.45935	0.356275	0.00177498	-0.0034551	0.00101947	-0.04862	-0.0552307	-0.000605313	-0.0410878	-0.0102734	0.0327248	-0.0589846	0.00815041	-0.00503096
9.002	4.46006	0.356275	0.00171376	-0.00347345	0.00108901	-0.0487994	-0.0552094	-0.00061533	-0.030609	-0.00917457	0.034773	-0.0626447	0.00734727	-0.005416
9.004	4.46077	0.356275	0.0018162	-0.00347453	0.0011956	-0.0490683	-0.0552065	-0.000623009	0.0512212	-0.000539035	0.0532924	-0.0940066	0.000920466	-0.00530696
9.006	4.46149	0.356275	0.00170405	-0.00349821	0.0012533	-0.0492196	-0.0551785	-0.000635337	-0.0560776	-0.0118414	0.0288493	-0.0527989	0.0096839	-0.00601123
9.008	4.4622	0.356275	0.00179568	-0.00350036	0.00135816	-0.0494833	-0.0551744	-0.000643361	0.045813	-0.00107494	0.0524324	-0.0921714	0.00137286	-0.00538716
9.01	4.46291	0.356275	0.00190732	-0.00350036	0.00146812	-0.0497585	-0.0551727	-0.000650872	0.0558209	0	0.0549779	-0.0961846	0.000515835	-0.00529723
9.012	4.46362	0.356275	0.00167354	-0.00353684	0.0014966	-0.0498419	-0.0551271	-0.000669089	-0.116889	-0.0182415	0.0142443	-0.0289868	0.0157725	-0.00756941
9.014	4.46434	0.356275	0.00158228	-0.00355826	0.00155816	-0.0500039	-0.0550979	-0.000684463	-0.045631	-0.0107084	0.0307752	-0.0565184	0.0100879	-0.00719186
9.016	4.46505	0.356275	0.00169288	-0.00355826	0.00166916	-0.0502797	-0.0550962	-0.000691981	0.0553016	0	0.0555003	-0.0964016	0.000519767	-0.00530216
9.018	4.46576	0.356275	0.00161144	-0.00357859	0.00173327	-0.0504473	-0.0550672	-0.000707949	-0.0407211	-0.0101644	0.032055	-0.0584887	0.00999852	-0.00745338
9.02	4.46647	0.356275	0.00152995	-0.00359891	0.0017972	-0.0506148	-0.0550372	-0.000724816	-0.0407447	-0.010161	0.0319658	-0.0584036	0.0103485	-0.00777471
9.022	4.46719	0.356275	0.0016395	-0.00359891	0.00190923	-0.0508912	-0.0550355	-0.000732343	0.0547773	0	0.0560178	-0.0966178	0.000523361	-0.00530859
9.024	4.4679	0.356275	0.00153741	-0.00362138	0.00196826	-0.0510471	-0.0550014	-0.000751171	-0.051046	-0.0112323	0.0295155	-0.0543495	0.0117531	-0.00838688
9.026	4.46861	0.356275	0.00145541	-0.00364169	0.00203214	-0.0512132	-0.0549698	-0.000769879	-0.0410012	-0.0101565	0.0319356	-0.0579175	0.0108716	-0.00842033
9.028	4.46933	0.356275	0.0015639	-0.00364169	0.0021452	-0.0514902	-0.0549681	-0.000777414	0.0542482	0	0.0565303	-0.0968333	0.000527473	-0.00531433
9.03	4.47004	0.356275	0.0014819	-0.00366196	0.00220894	-0.0516556	-0.0549367	-0.000797573	-0.0409999	-0.0101339	0.0318707	-0.0576428	0.010799	-0.00892064
9.032	4.47075	0.356275	0.00140019	-0.00368219	0.00227225	-0.0518206	-0.0549047	-0.000819194	-0.0408571	-0.0101163	0.0316542	-0.0575255	0.0110068	-0.00943455
9.034	4.47146	0.356275	0.00150762	-0.00368219	0.00238632	-0.0520983	-0.0549029	-0.000826737	0.0537143	0	0.0570379	-0.0970482	0.00053198	-0.00532023
9.036	4.47218	0.356275	0.00143567	-0.00370133	0.00245231	-0.0522691	-0.0548716	-0.000848895	-0.0359759	-0.00957167	0.0329932	-0.0595456	0.0107478	-0.00967268
9.038	4.47289	0.356275	0.00135385	-0.00372152	0.00251532	-0.0524337	-0.0548377	-0.000873135	-0.0409082	-0.0100949	0.0315044	-0.0573159	0.0116478	-0.010364
9.04	4.4736	0.356275	0.00127204	-0.00374171	0.00257808	-0.0525978	-0.0548027	-0.000898608	-0.0409079	-0.0100912	0.0313794	-0.0571646	0.0119876	-0.0108005
9.042	4.47431	0.356275	0.00137803	-0.00374171	0.00269349	-0.0528762	-0.054801	-0.000906159	0.0529951	0	0.0577067	-0.0973337	0.000539469	-0.00532656
9.044	4.47503	0.356275	0.00130564	-0.00376083	0.00275917	-0.0530462	-0.0547669	-0.000931764	-0.036192	-0.00956108	0.0328409	-0.0592163	0.0116852	-0.0108964
9.046	4.47574	0.356275	0.00122319	-0.00378102	0.00282192	-0.0532098	-0.0547302	-0.000959449	-0.0412267	-0.0100979	0.0313725	-0.0569496	0.01259	-0.0115869
9.048	4.47645	0.356275	0.00132809	-0.00378102	0.00293832	-0.0534889	-0.0547284	-0.000967008	0.0524502	0	0.0582024	-0.0975471	0.000545146	-0.00533164
9.05	4.47716	0.356275	0.00124518	-0.00380121	0.00300116	-0.0536515	-0.0546911	-0.000995799	-0.0414549	-0.0100959	0.0314195	-0.056606	0.0127932	-0.0119719
9.052	4.47788	0.356275	0.00116279	-0.00382133	0.0030635	-0.0538122	-0.0546543	-0.00102612	-0.0411956	-0.0100562	0.0311724	-0.05592	0.0125759	-0.0124836
9.054	4.47859	0.356275	0.00126659	-0.00382133	0.00318089	-0.0540919	-0.0546526	-0.00103369	0.0519007	0	0.058693	-0.0977598	0.000551448	-0.00533633
9.056	4.4793	0.356275	0.00118433	-0.00384137	0.00324311	-0.0542523	-0.0546154	-0.00106564	-0.0411311	-0.0100201	0.031108	-0.0558063	0.0127022	-0.013055
9.058	4.48001	0.356275	0.00111218	-0.0038603	0.00330792	-0.054419	-0.0545792	-0.00109777	-0.0360756	-0.00946504	0.0324049	-0.0579999	0.0123632	-0.0131706
9.06	4.48073	0.356275	0.00121487	-0.0038603	0.00342627	-0.0546993	-0.0545774	-0.00110534	0.0513466	0	0.0591783	-0.0979718	0.000558246	-0.00534105
9.062	4.48144	0.356275	0.00113289	-0.00388023	0.00348815	-0.05486	-0.0545382	-0.00114034	-0.0409878	-0.00996718	0.0309385	-0.0558668	0.0133853	-0.014144
9.064	4.48215	0.356275	0.00105112	-0.00390013	0.00354977	-0.0550205	-0.0544978	-0.00117679	-0.0408861	-0.00994741	0.0308095	-0.0557838	0.0137717	-0.0146629
9.066	4.48286	0.356275	0.0011527	-0.00390013	0.00366909	-0.0553014	-0.054496	-0.00118437	0.050788	0	0.0596584	-0.0981831	0.000565824	-0.00534512
9.068	4.48358	0.356275	0.00107066	-0.00391999	0.00373081	-0.0554617	-0.0544546	-0.00122219	-0.0410177	-0.00993215	0.0308646	-0.0556942	0.0141468	-0.0151532
9.07	4.48429	0.356275	0.000998262	-0.00393879	0.00379546	-0.0556279	-0.0544142	-0.00125963	-0.0361998	-0.00940003	0.0323229	-0.0577926	0.0137627	-0.0150643
9.072	4.485	0.356275	0.00109871	-0.00393879	0.00391573	-0.0559094	-0.0544124	-0.00126721	0.0502248	0	0.0601333	-0.0983938	0.000573796	-0.00534891
