t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.128,0,1,-0.00714656,-3.32179e-05,0.000325868,0.000601565,8.93651e-05,-0.000237677,-0.0429365,-0.000200668,0.00391243,0.00601497,0.0063468,-0.00117411,35.042,35.042,35.042,35,35,35,35,35,35,35,35,35,-0.0827283,-0.0019806,0.327885,-0.0755817,-0.00194738,0.327559,1,1,1,1
0.13,0,1,-0.00726205,-3.32179e-05,0.000325868,0.000601565,8.93651e-05,-0.000237677,-0.042782,-0.000200668,0.00391243,0.00601497,0.0063468,-0.00117411,35.0427,35.0427,35.0427,35,35,35,35,35,35,35,35,35,-0.0827283,-0.0019806,0.327885,-0.0754662,-0.00194738,0.327559,1,1,1,1
0.132,0,1,-0.00731728,-3.39549e-05,0.000339415,0.000616677,0.000125166,-0.000243748,-0.0418067,-0.000195875,0.00402006,0.00574645,0.00692726,-0.00117183,35.0434,35.0434,35.0434,35,35,35,35,35,35,35,35,35,-0.0826683,-0.00198134,0.327899,-0.0753511,-0.00194738,0.327559,1,1,1,1
0.134,0,1,-0.00737249,-3.46314e-05,0.000352628,0.000630598,0.000161969,-0.00024946,-0.0408758,-0.000190951,0.00412761,0.00555856,0.00747693,-0.00116867,35.044,35.044,35.044,35,35,35,35,35,35,35,35,35,-0.0826087,-0.00198202,0.327912,-0.0752362,-0.00194738,0.327559,1,1,1,1
0.136,0,1,-0.00748702,-3.46314e-05,0.000352628,0.000630598,0.000161969,-0.00024946,-0.0407145,-0.000190951,0.00412761,0.00555856,0.00747693,-0.00116867,35.0447,35.0447,35.0447,35,35,35,35,35,35,35,35,35,-0.0826087,-0.00198202,0.327912,-0.0751217,-0.00194738,0.327559,1,1,1,1
0.138,0,1,-0.00753527,-3.53229e-05,0.000367003,0.000644856,0.000203872,-0.00025547,-0.0397392,-0.000185534,0.00424657,0.00543459,0.00805906,-0.00116426,35.0454,35.0454,35.0454,35,35,35,35,35,35,35,35,35,-0.0825427,-0.00198271,0.327926,-0.0750075,-0.00194738,0.327559,1,1,1,1
0.14,0,1,-0.0075801,-3.59922e-05,0.00038184,0.000658867,0.000248893,-0.000261462,-0.0387637,-0.000179486,0.00437062,0.00538475,0.0086417,-0.00116151,35.046,35.046,35.046,35,35,35,35,35,35,35,35,35,-0.0824737,-0.00198338,0.327941,-0.0748936,-0.00194738,0.327559,1,1,1,1
0.142,0,1,-0.00762153,-3.66403e-05,0.00039717,0.00067277,0.000296983,-0.000267457,-0.0377867,-0.000172892,0.0045007,0.00532862,0.00922943,-0.00116378,35.0467,35.0467,35.0467,35,35,35,35,35,35,35,35,35,-0.0824016,-0.00198402,0.327956,-0.0747801,-0.00194738,0.327559,1,1,1,1
0.144,0,1,-0.00773472,-3.66403e-05,0.00039717,0.00067277,0.000296983,-0.000267457,-0.0376164,-0.000172892,0.0045007,0.00532862,0.00922943,-0.00116378,35.0474,35.0474,35.0474,35,35,35,35,35,35,35,35,35,-0.0824016,-0.00198402,0.327956,-0.0746669,-0.00194738,0.327559,1,1,1,1
0.146,0,1,-0.00777644,-3.72368e-05,0.000412167,0.000686007,0.000345313,-0.000273154,-0.0366777,-0.000166265,0.00462879,0.00529012,0.00978615,-0.00117017,35.048,35.048,35.048,35,35,35,35,35,35,35,35,35,-0.0823305,-0.00198462,0.327971,-0.074554,-0.00194738,0.327559,1,1,1,1
0.148,0,1,-0.00781086,-3.78479e-05,0.000428518,0.000700039,0.000399245,-0.0002792,-0.0356942,-0.000159758,0.00476844,0.00526537,0.0103629,-0.00118064,35.0487,35.0487,35.0487,35,35,35,35,35,35,35,35,35,-0.0822524,-0.00198523,0.327988,-0.0744415,-0.00194738,0.327559,1,1,1,1
