t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.128,0,1,-0.00731568,-5.30025e-06,0.000139354,0.000236087,0.000305546,-0.000127324,-0.0489644,4.76946e-05,0.00240093,0.00313223,0.00488585,-0.00050416,35.042,35.042,35.042,35,35,35,35,35,35,35,35,35,-0.0842649,-0.00417134,0.327485,-0.0769492,-0.00416604,0.327346,1,1,1,1
0.13,0,1,-0.00743117,-5.30025e-06,0.000139354,0.000236087,0.000305546,-0.000127324,-0.0488099,4.76946e-05,0.00240093,0.00313223,0.00488585,-0.00050416,35.0427,35.0427,35.0427,35,35,35,35,35,35,35,35,35,-0.0842649,-0.00417134,0.327485,-0.0768338,-0.00416604,0.327346,1,1,1,1
0.132,0,1,-0.00748677,-4.94689e-06,0.000152118,0.000243967,0.000351746,-0.00013132,-0.0480892,5.59534e-05,0.00251583,0.00327112,0.00523593,-0.000504411,35.0434,35.0434,35.0434,35,35,35,35,35,35,35,35,35,-0.0842054,-0.00417098,0.327498,-0.0767186,-0.00416604,0.327346,1,1,1,1
0.134,0,1,-0.00760163,-4.94689e-06,0.000152118,0.000243967,0.000351746,-0.00013132,-0.0479301,5.59534e-05,0.00251583,0.00327112,0.00523593,-0.000504411,35.044,35.044,35.044,35,35,35,35,35,35,35,35,35,-0.0842054,-0.00417098,0.327498,-0.0766037,-0.00416604,0.327346,1,1,1,1
0.136,0,1,-0.00766728,-4.63699e-06,0.000162451,0.000250174,0.000387502,-0.000134433,-0.0471857,6.00707e-05,0.00259856,0.0030786,0.00509124,-0.000496349,35.0447,35.0447,35.0447,35,35,35,35,35,35,35,35,35,-0.0841565,-0.00417067,0.327508,-0.0764892,-0.00416604,0.327346,1,1,1,1
0.138,0,1,-0.00778149,-4.63699e-06,0.000162451,0.000250174,0.000387502,-0.000134433,-0.0470221,6.00707e-05,0.00259856,0.0030786,0.00509124,-0.000496349,35.0454,35.0454,35.0454,35,35,35,35,35,35,35,35,35,-0.0841565,-0.00417067,0.327508,-0.076375,-0.00416604,0.327346,1,1,1,1
0.14,0,1,-0.00784155,-4.28866e-06,0.000173703,0.000256168,0.000426203,-0.000137628,-0.0462777,6.53177e-05,0.00270588,0.00303256,0.00557677,-0.00048625,35.046,35.046,35.046,35,35,35,35,35,35,35,35,35,-0.0841027,-0.00417032,0.32752,-0.0762611,-0.00416604,0.327346,1,1,1,1
0.142,0,1,-0.00791688,-4.03564e-06,0.000181671,0.000260136,0.000454795,-0.000139797,-0.0457307,6.95393e-05,0.00278149,0.00303427,0.00596576,-0.000491038,35.0467,35.0467,35.0467,35,35,35,35,35,35,35,35,35,-0.0840645,-0.00417007,0.327528,-0.0761476,-0.00416604,0.327346,1,1,1,1
0.144,0,1,-0.00803008,-4.03564e-06,0.000181671,0.000260136,0.000454795,-0.000139797,-0.0455603,6.95393e-05,0.00278149,0.00303427,0.00596576,-0.000491038,35.0474,35.0474,35.0474,35,35,35,35,35,35,35,35,35,-0.0840645,-0.00417007,0.327528,-0.0760344,-0.00416604,0.327346,1,1,1,1
0.146,0,1,-0.00809399,-3.70515e-06,0.00019186,0.000265022,0.000492417,-0.000142509,-0.0449348,7.44974e-05,0.00287054,0.00306224,0.00634249,-0.000497177,35.048,35.048,35.048,35,35,35,35,35,35,35,35,35,-0.0840155,-0.00416974,0.327538,-0.0759215,-0.00416604,0.327346,1,1,1,1
